"rt","response","task","target_side","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct","trial_number","n_dots","stimulus","slider_start","participant"
"1833.300000011921","i","choice","left","e","practice","10","151271","0.0-4.0-8.0","false","1","4.25","","",""
"1342.0999999940395","i","choice","right","i","practice","18","154908","0.0-4.0-8.1","true","2","4.65","","",""
"2149.4000000059605","e","choice","right","i","practice","26","159351","0.0-4.0-8.2","false","3","4.65","","",""
"1173.6000000238419","e","choice","left","e","practice","34","162838","0.0-4.0-8.3","true","4","5.050000000000001","","",""
"770.0999999940395","e","choice","left","e","practice","42","165901","0.0-4.0-8.4","true","5","5.050000000000001","","",""
"553.8999999761581","i","choice","right","i","practice","50","168748","0.0-4.0-8.5","true","6","4.65","","",""
"802.5","e","choice","right","i","practice","58","171861","0.0-4.0-8.6","false","7","4.65","","",""
"671.5999999940395","e","choice","left","e","practice","66","174848","0.0-4.0-8.7","true","8","4.8500000000000005","","",""
"531.0999999940395","e","choice","left","e","practice","74","177685","0.0-4.0-8.8","true","9","4.8500000000000005","","",""
"371.60000002384186","i","choice","right","i","practice","82","180342","0.0-4.0-8.9","true","10","4.65","","",""
"38.29999998211861","i","choice","right","i","practice","90","182684","0.0-4.0-8.10","true","11","4.65","","",""
"118.2999999821186","e","choice","left","e","practice","98","185102","0.0-4.0-8.11","true","12","4.550000000000001","","",""
"184.80000001192093","i","choice","left","e","practice","106","187603","0.0-4.0-8.12","false","13","4.550000000000001","","",""
"181.40000000596046","i","choice","right","i","practice","114","190075","0.0-4.0-8.13","true","14","4.65","","",""
"1025.7999999821186","e","choice","right","i","practice","122","193407","0.0-4.0-8.14","false","15","4.65","","",""
"239.89999997615814","e","choice","left","e","practice","130","195957","0.0-4.0-8.15","true","16","4.75","","",""
"249.59999999403954","i","choice","right","i","practice","138","198509","0.0-4.0-8.16","true","17","4.75","","",""
"18.599999994039536","e","choice","left","e","practice","146","200822","0.0-4.0-8.17","true","18","4.65","","",""
"420.60000002384186","e","choice","right","i","practice","154","203534","0.0-4.0-8.18","false","19","4.65","","",""
"3109.5999999940395","e","choice","left","e","practice","162","208951","0.0-4.0-8.19","true","20","4.75","","",""
"161.2999999821186","e","choice","left","e","practice","170","211430","0.0-4.0-8.20","true","21","4.75","","",""
"975.1999999880791","i","choice","right","i","practice","178","214711","0.0-4.0-8.21","true","22","4.65","","",""
"457.10000002384186","i","choice","right","i","practice","186","217483","0.0-4.0-8.22","true","23","4.65","","",""
"744.5","e","choice","left","e","practice","194","220515","0.0-4.0-8.23","true","24","4.550000000000001","","",""
"306.2000000178814","i","choice","right","i","practice","202","223127","0.0-4.0-8.24","true","25","4.550000000000001","","",""
"591.7999999821186","e","choice","left","e","practice","210","226020","0.0-4.0-8.25","true","26","4.450000000000001","","",""
"253.5","i","choice","right","i","experimental","221","295527","0.0-4.0-8.26","true","27","4.450000000000001","","",""
"8453.299999982119","4","confid","","","html-slider-response","223","304486","0.0-4.0-10.26-0.26","","","","Rate your confidence","1",""
"75.2000000178814","e","choice","left","e","experimental","230","306373","0.0-4.0-8.27","true","28","4.350000000000001","","",""
"8079.9000000059605","5","confid","","","html-slider-response","232","314958","0.0-4.0-10.27-0.27","","","","Rate your confidence","1",""
"100.5","e","choice","left","e","experimental","239","316847","0.0-4.0-8.28","true","29","4.350000000000001","","",""
"5502.300000011921","5","confid","","","html-slider-response","241","322854","0.0-4.0-10.28-0.28","","","","Rate your confidence","1",""
"256","i","choice","right","i","experimental","248","324896","0.0-4.0-8.29","true","30","4.250000000000002","","",""
"3882","4","confid","","","html-slider-response","250","329294","0.0-4.0-10.29-0.29","","","","Rate your confidence","1",""
"1101.9000000059605","i","choice","right","i","experimental","257","332184","0.0-4.0-8.30","true","31","4.250000000000002","","",""
"3743.2000000178814","3","confid","","","html-slider-response","259","336431","0.0-4.0-10.30-0.30","","","","Rate your confidence","1",""
"148","e","choice","left","e","experimental","266","338371","0.0-4.0-8.31","true","32","4.150000000000002","","",""
"10779.199999988079","5","confid","","","html-slider-response","268","349654","0.0-4.0-10.31-0.31","","","","Rate your confidence","1",""
"835.6000000238419","e","choice","left","e","experimental","275","352288","0.0-4.0-8.32","true","33","4.150000000000002","","",""
"4757.0999999940395","5","confid","","","html-slider-response","277","357550","0.0-4.0-10.32-0.32","","","","Rate your confidence","1",""
"301.80000001192093","i","choice","right","i","experimental","284","359654","0.0-4.0-8.33","true","34","4.0500000000000025","","",""
"3167.0999999940395","3","confid","","","html-slider-response","286","363326","0.0-4.0-10.33-0.33","","","","Rate your confidence","1",""
"2464.600000023842","e","choice","right","i","experimental","293","367572","0.0-4.0-8.34","false","35","4.0500000000000025","","",""
"7205.399999976158","2","confid","","","html-slider-response","295","375294","0.0-4.0-10.34-0.34","","","","Rate your confidence","1",""
"202.59999999403954","e","choice","left","e","experimental","302","377286","0.0-4.0-8.35","true","36","4.150000000000002","","",""
"3304.800000011921","4","confid","","","html-slider-response","304","381094","0.0-4.0-10.35-0.35","","","","Rate your confidence","1",""
"298.19999998807907","e","choice","right","i","experimental","311","383204","0.0-4.0-8.36","false","37","4.150000000000002","","",""
"4436.4000000059605","3","confid","","","html-slider-response","313","388142","0.0-4.0-10.36-0.36","","","","Rate your confidence","1",""
"615.0999999940395","e","choice","left","e","experimental","320","390569","0.0-4.0-8.37","true","38","4.250000000000002","","",""
"4308.899999976158","5","confid","","","html-slider-response","322","395382","0.0-4.0-10.37-0.37","","","","Rate your confidence","1",""
"295.19999998807907","i","choice","right","i","experimental","329","397479","0.0-4.0-8.38","true","39","4.250000000000002","","",""
"3038.2999999821186","4","confid","","","html-slider-response","331","401022","0.0-4.0-10.38-0.38","","","","Rate your confidence","1",""
"91.30000001192093","e","choice","left","e","experimental","338","402902","0.0-4.0-8.39","true","40","4.150000000000002","","",""
"4086.699999988079","5","confid","","","html-slider-response","340","407494","0.0-4.0-10.39-0.39","","","","Rate your confidence","1",""
"98.59999999403954","e","choice","left","e","experimental","347","409385","0.0-4.0-8.40","true","41","4.150000000000002","","",""
"2716.4000000059605","5","confid","","","html-slider-response","349","412606","0.0-4.0-10.40-0.40","","","","Rate your confidence","1",""
"98.19999998807907","i","choice","right","i","experimental","356","414514","0.0-4.0-8.41","true","42","4.0500000000000025","","",""
"2619.0999999940395","4","confid","","","html-slider-response","358","417638","0.0-4.0-10.41-0.41","","","","Rate your confidence","1",""
"1729.4000000059605","i","choice","right","i","experimental","365","421162","0.0-4.0-8.42","true","43","4.0500000000000025","","",""
"6978.5","2","confid","","","html-slider-response","367","428646","0.0-4.0-10.42-0.42","","","","Rate your confidence","1",""
"292.80000001192093","e","choice","left","e","experimental","374","430748","0.0-4.0-8.43","true","44","3.9500000000000024","","",""
"3304.600000023842","4","confid","","","html-slider-response","376","434558","0.0-4.0-10.43-0.43","","","","Rate your confidence","1",""
"215.59999999403954","e","choice","left","e","experimental","383","436559","0.0-4.0-8.44","true","45","3.9500000000000024","","",""
"2423.7000000178814","4","confid","","","html-slider-response","385","439486","0.0-4.0-10.44-0.44","","","","Rate your confidence","1",""
"185.19999998807907","i","choice","right","i","experimental","392","441459","0.0-4.0-8.45","true","46","3.8500000000000023","","",""
"2433","4","confid","","","html-slider-response","394","444398","0.0-4.0-10.45-0.45","","","","Rate your confidence","1",""
"265.30000001192093","i","choice","right","i","experimental","401","446475","0.0-4.0-8.46","true","47","3.8500000000000023","","",""
"4107.0999999940395","3","confid","","","html-slider-response","403","451086","0.0-4.0-10.46-0.46","","","","Rate your confidence","1",""
"668.3999999761581","e","choice","left","e","experimental","410","453555","0.0-4.0-8.47","true","48","3.750000000000002","","",""
"2130.5999999940395","5","confid","","","html-slider-response","412","456190","0.0-4.0-10.47-0.47","","","","Rate your confidence","1",""
"46.599999994039536","e","choice","left","e","experimental","419","458041","0.0-4.0-8.48","true","49","3.750000000000002","","",""
"2221.0999999940395","5","confid","","","html-slider-response","421","460766","0.0-4.0-10.48-0.48","","","","Rate your confidence","1",""
"215.90000000596046","i","choice","right","i","experimental","428","462771","0.0-4.0-8.49","true","50","3.650000000000002","","",""
"2065.5999999940395","4","confid","","","html-slider-response","430","465342","0.0-4.0-10.49-0.49","","","","Rate your confidence","1",""
"56.599999994039536","e","choice","left","e","experimental","437","467188","0.0-4.0-8.50","true","51","3.650000000000002","","",""
"4530.300000011921","6","confid","","","html-slider-response","439","472222","0.0-4.0-10.50-0.50","","","","Rate your confidence","1",""
"261","i","choice","right","i","experimental","446","474279","0.0-4.0-8.51","true","52","3.550000000000002","","",""
"1934.5","3","confid","","","html-slider-response","448","476718","0.0-4.0-10.51-0.51","","","","Rate your confidence","1",""
"242.10000002384186","i","choice","right","i","experimental","455","478747","0.0-4.0-8.52","true","53","3.550000000000002","","",""
"2288.9000000059605","2","confid","","","html-slider-response","457","481542","0.0-4.0-10.52-0.52","","","","Rate your confidence","1",""
"720.5999999940395","e","choice","left","e","experimental","464","484052","0.0-4.0-8.53","true","54","3.450000000000002","","",""
"3288.5999999940395","5","confid","","","html-slider-response","466","487846","0.0-4.0-10.53-0.53","","","","Rate your confidence","1",""
"820.4000000059605","i","choice","right","i","experimental","473","490452","0.0-4.0-8.54","true","55","3.450000000000002","","",""
"2860.5999999940395","3","confid","","","html-slider-response","475","493830","0.0-4.0-10.54-0.54","","","","Rate your confidence","1",""
"715.5999999940395","e","choice","left","e","experimental","482","496330","0.0-4.0-8.55","true","56","3.350000000000002","","",""
"4115.5","2","confid","","","html-slider-response","484","500950","0.0-4.0-10.55-0.55","","","","Rate your confidence","1",""
"334.90000000596046","e","choice","left","e","experimental","491","503085","0.0-4.0-8.56","true","57","3.350000000000002","","",""
"3232","6","confid","","","html-slider-response","493","506822","0.0-4.0-10.56-0.56","","","","Rate your confidence","1",""
"319.10000002384186","e","choice","right","i","experimental","500","508931","0.0-4.0-8.57","false","58","3.2500000000000018","","",""
"2370.699999988079","4","confid","","","html-slider-response","502","511806","0.0-4.0-10.57-0.57","","","","Rate your confidence","1",""
"183.40000000596046","e","choice","right","i","experimental","509","513777","0.0-4.0-8.58","false","59","3.350000000000002","","",""
"3419.9000000059605","3","confid","","","html-slider-response","511","517702","0.0-4.0-10.58-0.58","","","","Rate your confidence","1",""
"172.5","e","choice","left","e","experimental","518","519664","0.0-4.0-8.59","true","60","3.450000000000002","","",""
"2364.699999988079","4","confid","","","html-slider-response","520","522534","0.0-4.0-10.59-0.59","","","","Rate your confidence","1",""
"20.900000005960464","e","choice","left","e","experimental","527","524342","0.0-4.0-8.60","true","61","3.450000000000002","","",""
"3400","6","confid","","","html-slider-response","529","528246","0.0-4.0-10.60-0.60","","","","Rate your confidence","1",""
"72.7999999821186","e","choice","right","i","experimental","536","530105","0.0-4.0-8.61","false","62","3.350000000000002","","",""
"6636.5999999940395","1","confid","","","html-slider-response","538","537246","0.0-4.0-10.61-0.61","","","","Rate your confidence","1",""
"1767.4000000059605","i","choice","right","i","experimental","545","540828","0.0-4.0-8.62","true","63","3.450000000000002","","",""
"3745.9000000059605","2","confid","","","html-slider-response","547","545078","0.0-4.0-10.62-0.62","","","","Rate your confidence","1",""
"373.09999999403954","e","choice","left","e","experimental","554","547253","0.0-4.0-8.63","true","64","3.450000000000002","","",""
"8017.5","5","confid","","","html-slider-response","556","555774","0.0-4.0-10.63-0.63","","","","Rate your confidence","1",""
"137.19999998807907","e","choice","left","e","experimental","563","557717","0.0-4.0-8.64","true","65","3.350000000000002","","",""
"3494.7000000178814","5","confid","","","html-slider-response","565","561718","0.0-4.0-10.64-0.64","","","","Rate your confidence","1",""
"307.2000000178814","e","choice","right","i","experimental","572","563813","0.0-4.0-8.65","false","66","3.350000000000002","","",""
"3545.5999999940395","5","confid","","","html-slider-response","574","567862","0.0-4.0-10.65-0.65","","","","Rate your confidence","1",""
"107.30000001192093","e","choice","left","e","experimental","581","569757","0.0-4.0-8.66","true","67","3.450000000000002","","",""
"2231.0999999940395","6","confid","","","html-slider-response","583","572494","0.0-4.0-10.66-0.66","","","","Rate your confidence","1",""
"667.6000000238419","i","choice","right","i","experimental","590","574978","0.0-4.0-8.67","true","68","3.450000000000002","","",""
"3099.699999988079","2","confid","","","html-slider-response","592","578583","0.0-4.0-10.67-0.67","","","","Rate your confidence","1",""
"506.30000001192093","e","choice","right","i","experimental","600","1427453","0.0-4.0-8.68","false","69","3.350000000000002","","",""
"5848.5","2","confid","","","html-slider-response","602","1433806","0.0-4.0-10.68-0.68","","","","Rate your confidence","1",""
"555.5","e","choice","left","e","experimental","609","1436163","0.0-4.0-8.69","true","70","3.450000000000002","","",""
"4058.300000011921","2","confid","","","html-slider-response","611","1440726","0.0-4.0-10.69-0.69","","","","Rate your confidence","1",""
"429","e","choice","left","e","experimental","618","1442966","0.0-4.0-8.70","true","71","3.450000000000002","","",""
"2663.5","3","confid","","","html-slider-response","620","1446135","0.0-4.0-10.70-0.70","","","","Rate your confidence","1",""
"3469.0999999940395","i","choice","right","i","experimental","627","1451384","0.0-4.0-8.71","true","72","3.350000000000002","","",""
"8309.40000000596","1","confid","","","html-slider-response","629","1460198","0.0-4.0-10.71-0.71","","","","Rate your confidence","1",""
"44.099999994039536","e","choice","right","i","experimental","636","1462032","0.0-4.0-8.72","false","73","3.350000000000002","","",""
"2891.9000000059605","3","confid","","","html-slider-response","638","1465438","0.0-4.0-10.72-0.72","","","","Rate your confidence","1",""
"274.39999997615814","e","choice","left","e","experimental","645","1467496","0.0-4.0-8.73","true","74","3.450000000000002","","",""
"2797.2000000178814","4","confid","","","html-slider-response","647","1470798","0.0-4.0-10.73-0.73","","","","Rate your confidence","1",""
"84.7999999821186","e","choice","left","e","experimental","654","1472694","0.0-4.0-8.74","true","75","3.450000000000002","","",""
"2664.199999988079","4","confid","","","html-slider-response","656","1475863","0.0-4.0-10.74-0.74","","","","Rate your confidence","1",""
"842.6999999880791","i","choice","right","i","experimental","663","1478516","0.0-4.0-8.75","true","76","3.350000000000002","","",""
"2481.600000023842","2","confid","","","html-slider-response","665","1481502","0.0-4.0-10.75-0.75","","","","Rate your confidence","1",""
"195.19999998807907","e","choice","left","e","experimental","672","1483482","0.0-4.0-8.76","true","77","3.350000000000002","","",""
"3636.199999988079","4","confid","","","html-slider-response","674","1487622","0.0-4.0-10.76-0.76","","","","Rate your confidence","1",""
"155.30000001192093","e","choice","right","i","experimental","681","1489563","0.0-4.0-8.77","false","78","3.2500000000000018","","",""
"3163","2","confid","","","html-slider-response","683","1493230","0.0-4.0-10.77-0.77","","","","Rate your confidence","1",""
"186.30000001192093","e","choice","left","e","experimental","690","1495208","0.0-4.0-8.78","true","79","3.350000000000002","","",""
"2246.199999988079","4","confid","","","html-slider-response","692","1497959","0.0-4.0-10.78-0.78","","","","Rate your confidence","1",""
