"rt","response","task","target_side","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct","trial_number","n_dots","stimulus","slider_start","participant"
"1098.5","i","choice","right","i","practice","10","26143","0.0-4.0-8.0","true","1","4.25","","",""
"421.5999999999767","e","choice","left","e","practice","18","28926","0.0-4.0-8.1","true","2","4.25","","",""
"823.3999999999942","e","choice","left","e","practice","26","32084","0.0-4.0-8.2","true","3","3.85","","",""
"1228.1999999999825","i","choice","right","i","practice","34","35691","0.0-4.0-8.3","true","4","3.85","","",""
"343.0999999999767","e","choice","left","e","practice","42","38368","0.0-4.0-8.4","true","5","3.45","","",""
"865.3999999999942","i","choice","right","i","practice","50","41557","0.0-4.0-8.5","true","6","3.45","","",""
"387.5","e","choice","left","e","practice","58","44291","0.0-4.0-8.6","true","7","3.25","","",""
"1064.2999999999884","i","choice","right","i","practice","66","47717","0.0-4.0-8.7","true","8","3.25","","",""
"423.70000000001164","e","choice","right","i","practice","74","50475","0.0-4.0-8.8","false","9","3.05","","",""
"550.8999999999942","i","choice","left","e","practice","82","53345","0.0-4.0-8.9","false","10","3.25","","",""
"262.9000000000233","e","choice","left","e","practice","90","55918","0.0-4.0-8.10","true","11","3.45","","",""
"71.40000000002328","i","choice","right","i","practice","98","58329","0.0-4.0-8.11","true","12","3.45","","",""
"277","e","choice","left","e","practice","106","60913","0.0-4.0-8.12","true","13","3.35","","",""
"551.1000000000058","e","choice","right","i","practice","114","63785","0.0-4.0-8.13","false","14","3.35","","",""
"938.1999999999825","i","choice","left","e","practice","122","67041","0.0-4.0-8.14","false","15","3.45","","",""
"372.3999999999942","i","choice","right","i","practice","130","69749","0.0-4.0-8.15","true","16","3.5500000000000003","","",""
"318.20000000001164","e","choice","left","e","practice","138","72378","0.0-4.0-8.16","true","17","3.5500000000000003","","",""
"208.30000000001746","i","choice","right","i","practice","146","74911","0.0-4.0-8.17","true","18","3.45","","",""
"264.79999999998836","i","choice","right","i","practice","154","77510","0.0-4.0-8.18","true","19","3.45","","",""
"399","e","choice","left","e","practice","162","80259","0.0-4.0-8.19","true","20","3.35","","",""
"535.7000000000116","e","choice","left","e","practice","170","83108","0.0-4.0-8.20","true","21","3.35","","",""
"253.5","i","choice","right","i","practice","178","85704","0.0-4.0-8.21","true","22","3.25","","",""
"542.8999999999942","i","choice","right","i","practice","186","88599","0.0-4.0-8.22","true","23","3.25","","",""
"272.79999999998836","e","choice","left","e","practice","194","91202","0.0-4.0-8.23","true","24","3.15","","",""
"1671.1000000000058","i","choice","right","i","practice","202","95221","0.0-4.0-8.24","true","25","3.15","","",""
"369.8999999999942","e","choice","left","e","practice","210","97929","0.0-4.0-8.25","true","26","3.05","","",""
"452.9000000000233","i","choice","right","i","experimental","221","125642","0.0-4.0-8.26","true","27","3.05","","",""
"2307.9000000000233","4","confid","","","html-slider-response","223","128461","0.0-4.0-10.26-0.26","","","","Rate your confidence","1",""
"368.30000000004657","e","choice","left","e","experimental","230","130650","0.0-4.0-8.27","true","28","2.9499999999999997","","",""
"2046.399999999965","5","confid","","","html-slider-response","232","133203","0.0-4.0-10.27-0.27","","","","Rate your confidence","1",""
"418.20000000001164","i","choice","left","e","experimental","239","135443","0.0-4.0-8.28","false","29","2.9499999999999997","","",""
"3167.7999999999884","3","confid","","","html-slider-response","241","139119","0.0-4.0-10.28-0.28","","","","Rate your confidence","1",""
"559.5999999999767","e","choice","right","i","experimental","248","141503","0.0-4.0-8.29","false","30","3.05","","",""
"1978.2999999999884","4","confid","","","html-slider-response","250","143990","0.0-4.0-10.29-0.29","","","","Rate your confidence","1",""
"280.5","i","choice","right","i","experimental","257","146073","0.0-4.0-8.30","true","31","3.15","","",""
"2392.6999999999534","5","confid","","","html-slider-response","259","148978","0.0-4.0-10.30-0.30","","","","Rate your confidence","1",""
"488.20000000001164","e","choice","left","e","experimental","266","151280","0.0-4.0-8.31","true","32","3.15","","",""
"3976.399999999965","4","confid","","","html-slider-response","268","155765","0.0-4.0-10.31-0.31","","","","Rate your confidence","1",""
"261.5","i","choice","right","i","experimental","275","157874","0.0-4.0-8.32","true","33","3.05","","",""
"2114.0999999999767","3","confid","","","html-slider-response","277","160500","0.0-4.0-10.32-0.32","","","","Rate your confidence","1",""
"229.5","e","choice","left","e","experimental","284","162566","0.0-4.0-8.33","true","34","3.05","","",""
"5504.700000000012","5","confid","","","html-slider-response","286","168582","0.0-4.0-10.33-0.33","","","","Rate your confidence","1",""
"632","i","choice","right","i","experimental","293","171019","0.0-4.0-8.34","true","35","2.9499999999999997","","",""
"1756.9000000000233","5","confid","","","html-slider-response","295","173288","0.0-4.0-10.34-0.34","","","","Rate your confidence","1",""
"326.70000000001164","e","choice","left","e","experimental","302","175426","0.0-4.0-8.35","true","36","2.9499999999999997","","",""
"2100.2000000000116","6","confid","","","html-slider-response","304","178039","0.0-4.0-10.35-0.35","","","","Rate your confidence","1",""
"362.20000000001164","i","choice","left","e","experimental","311","180219","0.0-4.0-8.36","false","37","2.8499999999999996","","",""
"2357.7999999999884","5","confid","","","html-slider-response","313","183084","0.0-4.0-10.36-0.36","","","","Rate your confidence","1",""
"248.59999999997672","i","choice","right","i","experimental","320","185151","0.0-4.0-8.37","true","38","2.9499999999999997","","",""
"3487.5999999999767","6","confid","","","html-slider-response","322","189151","0.0-4.0-10.37-0.37","","","","Rate your confidence","1",""
"321.5","e","choice","right","i","experimental","329","191284","0.0-4.0-8.38","false","39","2.9499999999999997","","",""
"2999.7000000000116","4","confid","","","html-slider-response","331","194794","0.0-4.0-10.38-0.38","","","","Rate your confidence","1",""
"514","e","choice","left","e","experimental","338","197113","0.0-4.0-8.39","true","40","3.05","","",""
"2001.3000000000466","5","confid","","","html-slider-response","340","199630","0.0-4.0-10.39-0.39","","","","Rate your confidence","1",""
"621.2000000000116","i","choice","left","e","experimental","347","202077","0.0-4.0-8.40","false","41","3.05","","",""
"2768.4000000000233","2","confid","","","html-slider-response","349","205350","0.0-4.0-10.40-0.40","","","","Rate your confidence","1",""
"465.29999999998836","i","choice","right","i","experimental","356","207641","0.0-4.0-8.41","true","42","3.15","","",""
"1837.5","3","confid","","","html-slider-response","358","209985","0.0-4.0-10.41-0.41","","","","Rate your confidence","1",""
"278.20000000001164","e","choice","left","e","experimental","365","212092","0.0-4.0-8.42","true","43","3.15","","",""
"2675.2999999999884","5","confid","","","html-slider-response","367","215281","0.0-4.0-10.42-0.42","","","","Rate your confidence","1",""
"304.9000000000233","i","choice","right","i","experimental","374","217404","0.0-4.0-8.43","true","44","3.05","","",""
"2243.5999999999767","4","confid","","","html-slider-response","376","220153","0.0-4.0-10.43-0.43","","","","Rate your confidence","1",""
"299.9000000000233","e","choice","left","e","experimental","383","222273","0.0-4.0-8.44","true","45","3.05","","",""
"1812","5","confid","","","html-slider-response","385","224600","0.0-4.0-10.44-0.44","","","","Rate your confidence","1",""
"389.29999999998836","i","choice","right","i","experimental","392","226812","0.0-4.0-8.45","true","46","2.9499999999999997","","",""
"1827.100000000035","3","confid","","","html-slider-response","394","229148","0.0-4.0-10.45-0.45","","","","Rate your confidence","1",""
"263.3999999999651","e","choice","left","e","experimental","401","231240","0.0-4.0-8.46","true","47","2.9499999999999997","","",""
"2261.5","6","confid","","","html-slider-response","403","234006","0.0-4.0-10.46-0.46","","","","Rate your confidence","1",""
"373.5999999999767","i","choice","right","i","experimental","410","236216","0.0-4.0-8.47","true","48","2.8499999999999996","","",""
"2128.7999999999884","6","confid","","","html-slider-response","412","238856","0.0-4.0-10.47-0.47","","","","Rate your confidence","1",""
"433.69999999995343","e","choice","left","e","experimental","419","241117","0.0-4.0-8.48","true","49","2.8499999999999996","","",""
"1370.5","5","confid","","","html-slider-response","421","243008","0.0-4.0-10.48-0.48","","","","Rate your confidence","1",""
"327.30000000004657","e","choice","right","i","experimental","428","245166","0.0-4.0-8.49","false","50","2.7499999999999996","","",""
"7169.200000000012","3","confid","","","html-slider-response","430","252840","0.0-4.0-10.49-0.49","","","","Rate your confidence","1",""
"524.3999999999651","e","choice","right","i","experimental","437","255182","0.0-4.0-8.50","false","51","2.8499999999999996","","",""
"2109","3","confid","","","html-slider-response","439","257798","0.0-4.0-10.50-0.50","","","","Rate your confidence","1",""
"295.8999999999651","e","choice","left","e","experimental","446","259899","0.0-4.0-8.51","true","52","2.9499999999999997","","",""
"1907.2000000000116","6","confid","","","html-slider-response","448","262317","0.0-4.0-10.51-0.51","","","","Rate your confidence","1",""
"276.6000000000349","e","choice","left","e","experimental","455","264411","0.0-4.0-8.52","true","53","2.9499999999999997","","",""
"2158.4000000000233","4","confid","","","html-slider-response","457","267088","0.0-4.0-10.52-0.52","","","","Rate your confidence","1",""
"537.1999999999534","i","choice","right","i","experimental","464","269436","0.0-4.0-8.53","true","54","2.8499999999999996","","",""
"1625.7999999999884","3","confid","","","html-slider-response","466","271572","0.0-4.0-10.53-0.53","","","","Rate your confidence","1",""
"725.4000000000233","e","choice","right","i","experimental","473","274150","0.0-4.0-8.54","false","55","2.8499999999999996","","",""
"2469.2000000000116","3","confid","","","html-slider-response","475","277127","0.0-4.0-10.54-0.54","","","","Rate your confidence","1",""
"1198.7999999999884","i","choice","left","e","experimental","482","280161","0.0-4.0-8.55","false","56","2.9499999999999997","","",""
"3024.0999999999767","1","confid","","","html-slider-response","484","283692","0.0-4.0-10.55-0.55","","","","Rate your confidence","1",""
"453.9000000000233","e","choice","left","e","experimental","491","285969","0.0-4.0-8.56","true","57","3.05","","",""
"1948.5999999999767","1","confid","","","html-slider-response","493","288426","0.0-4.0-10.56-0.56","","","","Rate your confidence","1",""
"391.5999999999767","i","choice","right","i","experimental","500","290644","0.0-4.0-8.57","true","58","3.05","","",""
"2293.899999999965","6","confid","","","html-slider-response","502","293451","0.0-4.0-10.57-0.57","","","","Rate your confidence","1",""
"430","i","choice","right","i","experimental","509","295705","0.0-4.0-8.58","true","59","2.9499999999999997","","",""
"3459","6","confid","","","html-slider-response","511","299683","0.0-4.0-10.58-0.58","","","","Rate your confidence","1",""
"1857.5999999999767","e","choice","left","e","experimental","518","303356","0.0-4.0-8.59","true","60","2.9499999999999997","","",""
"1905.6999999999534","2","confid","","","html-slider-response","520","305769","0.0-4.0-10.59-0.59","","","","Rate your confidence","1",""
"1354.1999999999534","e","choice","left","e","experimental","527","308947","0.0-4.0-8.60","true","61","2.8499999999999996","","",""
"2429.5","2","confid","","","html-slider-response","529","311886","0.0-4.0-10.60-0.60","","","","Rate your confidence","1",""
"860.9000000000233","i","choice","right","i","experimental","536","314581","0.0-4.0-8.61","true","62","2.8499999999999996","","",""
"5000.300000000047","3","confid","","","html-slider-response","538","320099","0.0-4.0-10.61-0.61","","","","Rate your confidence","1",""
"447.5999999999767","i","choice","right","i","experimental","545","322367","0.0-4.0-8.62","true","63","2.7499999999999996","","",""
"2725.600000000035","4","confid","","","html-slider-response","547","325613","0.0-4.0-10.62-0.62","","","","Rate your confidence","1",""
"287.8999999999651","e","choice","left","e","experimental","554","327717","0.0-4.0-8.63","true","64","2.7499999999999996","","",""
"2546.399999999965","6","confid","","","html-slider-response","556","330774","0.0-4.0-10.63-0.63","","","","Rate your confidence","1",""
"553.7999999999884","i","choice","left","e","experimental","563","333145","0.0-4.0-8.64","false","65","2.6499999999999995","","",""
"1981.7000000000116","3","confid","","","html-slider-response","565","335644","0.0-4.0-10.64-0.64","","","","Rate your confidence","1",""
"497.80000000004657","i","choice","right","i","experimental","572","337965","0.0-4.0-8.65","true","66","2.7499999999999996","","",""
"2368","3","confid","","","html-slider-response","574","340839","0.0-4.0-10.65-0.65","","","","Rate your confidence","1",""
"283.80000000004657","i","choice","right","i","experimental","581","342942","0.0-4.0-8.66","true","67","2.7499999999999996","","",""
"4856.100000000035","4","confid","","","html-slider-response","583","348310","0.0-4.0-10.66-0.66","","","","Rate your confidence","1",""
"366.4000000000233","e","choice","left","e","experimental","590","350480","0.0-4.0-8.67","true","68","2.6499999999999995","","",""
"2362.5","5","confid","","","html-slider-response","592","353348","0.0-4.0-10.67-0.67","","","","Rate your confidence","1",""
"312.70000000001164","e","choice","left","e","experimental","600","371808","0.0-4.0-8.68","true","69","2.6499999999999995","","",""
"2865.4000000000233","4","confid","","","html-slider-response","602","375194","0.0-4.0-10.68-0.68","","","","Rate your confidence","1",""
"886.4000000000233","i","choice","right","i","experimental","609","377915","0.0-4.0-8.69","true","70","2.5499999999999994","","",""
"2407.2999999999884","3","confid","","","html-slider-response","611","380830","0.0-4.0-10.69-0.69","","","","Rate your confidence","1",""
"778.3000000000466","e","choice","left","e","experimental","618","383442","0.0-4.0-8.70","true","71","2.5499999999999994","","",""
"1973.6999999999534","4","confid","","","html-slider-response","620","385923","0.0-4.0-10.70-0.70","","","","Rate your confidence","1",""
"486.39999999990687","i","choice","right","i","experimental","627","388246","0.0-4.0-8.71","true","72","2.4499999999999993","","",""
"2786.899999999907","4","confid","","","html-slider-response","629","391552","0.0-4.0-10.71-0.71","","","","Rate your confidence","1",""
"283.9000000000233","i","choice","right","i","experimental","636","393658","0.0-4.0-8.72","true","73","2.4499999999999993","","",""
"1747.5","3","confid","","","html-slider-response","638","395926","0.0-4.0-10.72-0.72","","","","Rate your confidence","1",""
"495.60000000009313","e","choice","left","e","experimental","645","398236","0.0-4.0-8.73","true","74","2.349999999999999","","",""
"2884.79999999993","3","confid","","","html-slider-response","647","401627","0.0-4.0-10.73-0.73","","","","Rate your confidence","1",""
"448.79999999993015","i","choice","right","i","experimental","654","403887","0.0-4.0-8.74","true","75","2.349999999999999","","",""
"2680.600000000093","4","confid","","","html-slider-response","656","407075","0.0-4.0-10.74-0.74","","","","Rate your confidence","1",""
"368.70000000006985","i","choice","left","e","experimental","663","409287","0.0-4.0-8.75","false","76","2.249999999999999","","",""
"2084.5","4","confid","","","html-slider-response","665","411875","0.0-4.0-10.75-0.75","","","","Rate your confidence","1",""
"501.5999999999767","i","choice","right","i","experimental","672","414204","0.0-4.0-8.76","true","77","2.349999999999999","","",""
"1944.2000000000698","4","confid","","","html-slider-response","674","416654","0.0-4.0-10.76-0.76","","","","Rate your confidence","1",""
"499.29999999993015","i","choice","left","e","experimental","681","418980","0.0-4.0-8.77","false","78","2.349999999999999","","",""
"1963","5","confid","","","html-slider-response","683","421455","0.0-4.0-10.77-0.77","","","","Rate your confidence","1",""
"410.0999999999767","i","choice","left","e","experimental","690","423677","0.0-4.0-8.78","false","79","2.4499999999999993","","",""
"1996.2999999999302","3","confid","","","html-slider-response","692","426184","0.0-4.0-10.78-0.78","","","","Rate your confidence","1",""
"614.3999999999069","e","choice","right","i","experimental","699","428615","0.0-4.0-8.79","false","80","2.5499999999999994","","",""
"3992.9000000000233","3","confid","","","html-slider-response","701","433114","0.0-4.0-10.79-0.79","","","","Rate your confidence","1",""
