"rt","response","task","target_side","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct","trial_number","n_dots","stimulus","slider_start","participant"
"977","i","choice","left","e","practice","10","75793","0.0-4.0-8.0","false","1","4.25","","",""
"609","e","choice","right","i","practice","18","78698","0.0-4.0-8.1","false","2","4.65","","",""
"365","i","choice","right","i","practice","26","81346","0.0-4.0-8.2","true","3","5.050000000000001","","",""
"373","e","choice","left","e","practice","34","84011","0.0-4.0-8.3","true","4","5.050000000000001","","",""
"413","e","choice","left","e","practice","42","86719","0.0-4.0-8.4","true","5","4.65","","",""
"352","i","choice","right","i","practice","50","89365","0.0-4.0-8.5","true","6","4.65","","",""
"490","i","choice","right","i","practice","58","92152","0.0-4.0-8.6","true","7","4.45","","",""
"906","e","choice","left","e","practice","66","95349","0.0-4.0-8.7","true","8","4.45","","",""
"342","e","choice","left","e","practice","74","97976","0.0-4.0-8.8","true","9","4.25","","",""
"290","i","choice","right","i","practice","82","100550","0.0-4.0-8.9","true","10","4.25","","",""
"264","e","choice","right","i","practice","90","103102","0.0-4.0-8.10","false","11","4.05","","",""
"305","e","choice","left","e","practice","98","105698","0.0-4.0-8.11","true","12","4.1499999999999995","","",""
"272","e","choice","left","e","practice","106","108263","0.0-4.0-8.12","true","13","4.1499999999999995","","",""
"3863","i","choice","right","i","practice","114","114418","0.0-4.0-8.13","true","14","4.05","","",""
"375","e","choice","right","i","practice","122","117079","0.0-4.0-8.14","false","15","4.05","","",""
"284","e","choice","left","e","practice","130","119659","0.0-4.0-8.15","true","16","4.1499999999999995","","",""
"287","e","choice","right","i","practice","138","122232","0.0-4.0-8.16","false","17","4.1499999999999995","","",""
"317","e","choice","left","e","practice","146","124842","0.0-4.0-8.17","true","18","4.249999999999999","","",""
"324","e","choice","left","e","practice","154","127456","0.0-4.0-8.18","true","19","4.249999999999999","","",""
"341","e","choice","right","i","practice","162","130083","0.0-4.0-8.19","false","20","4.1499999999999995","","",""
"339","e","choice","left","e","practice","170","132705","0.0-4.0-8.20","true","21","4.249999999999999","","",""
"308","e","choice","right","i","practice","178","135310","0.0-4.0-8.21","false","22","4.249999999999999","","",""
"368","i","choice","right","i","practice","186","137969","0.0-4.0-8.22","true","23","4.349999999999999","","",""
"299","e","choice","left","e","practice","194","140552","0.0-4.0-8.23","true","24","4.349999999999999","","",""
"325","e","choice","left","e","practice","202","143173","0.0-4.0-8.24","true","25","4.249999999999999","","",""
"505","i","choice","right","i","practice","210","145969","0.0-4.0-8.25","true","26","4.249999999999999","","",""
"341","i","choice","right","i","experimental","221","182258","0.0-4.0-8.26","true","27","4.1499999999999995","","",""
"4624","2","confid","","","html-slider-response","223","187385","0.0-4.0-10.26-0.26","","","","Rate your confidence","1",""
"602","e","choice","left","e","experimental","230","189771","0.0-4.0-8.27","true","28","4.1499999999999995","","",""
"2508","5","confid","","","html-slider-response","232","192785","0.0-4.0-10.27-0.27","","","","Rate your confidence","1",""
"509","e","choice","right","i","experimental","239","195077","0.0-4.0-8.28","false","29","4.05","","",""
