"rt","response","task","target_side","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct","trial_number","n_dots","stimulus","slider_start","participant"
"1612","i","choice","right","i","practice","10","67604","0.0-4.0-8.0","true","1","4.25","","",""
"563","e","choice","left","e","practice","18","70464","0.0-4.0-8.1","true","2","4.25","","",""
"681","e","choice","left","e","practice","26","73445","0.0-4.0-8.2","true","3","3.85","","",""
"531","i","choice","right","i","practice","34","76277","0.0-4.0-8.3","true","4","3.85","","",""
"605","i","choice","left","e","practice","42","79189","0.0-4.0-8.4","false","5","3.45","","",""
"583","i","choice","right","i","practice","50","82072","0.0-4.0-8.5","true","6","3.85","","",""
"358","i","choice","right","i","practice","58","84734","0.0-4.0-8.6","true","7","3.85","","",""
"638","e","choice","left","e","practice","66","87674","0.0-4.0-8.7","true","8","3.65","","",""
"355","i","choice","left","e","practice","74","90330","0.0-4.0-8.8","false","9","3.65","","",""
"367","i","choice","right","i","practice","82","93002","0.0-4.0-8.9","true","10","3.85","","",""
"342","i","choice","right","i","practice","90","95642","0.0-4.0-8.10","true","11","3.85","","",""
"581","e","choice","left","e","practice","98","98520","0.0-4.0-8.11","true","12","3.75","","",""
"749","i","choice","left","e","practice","106","101572","0.0-4.0-8.12","false","13","3.75","","",""
"400","i","choice","right","i","practice","114","104269","0.0-4.0-8.13","true","14","3.85","","",""
"300","i","choice","right","i","practice","122","106865","0.0-4.0-8.14","true","15","3.85","","",""
"347.0000000000291","i","choice","left","e","practice","130","109514","0.0-4.0-8.15","false","16","3.75","","",""
"339","i","choice","right","i","practice","138","112157","0.0-4.0-8.16","true","17","3.85","","",""
"454","e","choice","left","e","practice","146","114912","0.0-4.0-8.17","true","18","3.85","","",""
"263","e","choice","left","e","practice","154","117474","0.0-4.0-8.18","true","19","3.75","","",""
"457","i","choice","right","i","practice","162","120228","0.0-4.0-8.19","true","20","3.75","","",""
"553","e","choice","left","e","practice","170","123083","0.0-4.0-8.20","true","21","3.65","","",""
"419.0000000000291","i","choice","right","i","practice","178","125800","0.0-4.0-8.21","true","22","3.65","","",""
"271","i","choice","right","i","practice","186","128368","0.0-4.0-8.22","true","23","3.55","","",""
"555","e","choice","left","e","practice","194","131223","0.0-4.0-8.23","true","24","3.55","","",""
"123.0000000000291","i","choice","right","i","practice","202","133645","0.0-4.0-8.24","true","25","3.4499999999999997","","",""
"544","e","choice","left","e","practice","210","136488","0.0-4.0-8.25","true","26","3.4499999999999997","","",""
"547","e","choice","left","e","experimental","221","165861","0.0-4.0-8.26","true","27","3.3499999999999996","","",""
"4617","4","confid","","","html-slider-response","223","170987","0.0-4.0-10.26-0.26","","","","Rate your confidence","1",""
"429","i","choice","right","i","experimental","230","173216","0.0-4.0-8.27","true","28","3.3499999999999996","","",""
"2438","5","confid","","","html-slider-response","232","176161","0.0-4.0-10.27-0.27","","","","Rate your confidence","1",""
"514","i","choice","right","i","experimental","239","178469","0.0-4.0-8.28","true","29","3.2499999999999996","","",""
"8342.00000000003","4","confid","","","html-slider-response","241","187318","0.0-4.0-10.28-0.28","","","","Rate your confidence","1",""
"640.9999999999709","e","choice","left","e","experimental","248","189751","0.0-4.0-8.29","true","30","3.2499999999999996","","",""
"4120.000000000029","3","confid","","","html-slider-response","250","194378","0.0-4.0-10.29-0.29","","","","Rate your confidence","1",""
"1736.0000000000582","i","choice","left","e","experimental","257","197914","0.0-4.0-8.30","false","31","3.1499999999999995","","",""
"2177","3","confid","","","html-slider-response","259","200598","0.0-4.0-10.30-0.30","","","","Rate your confidence","1",""
"359","i","choice","right","i","experimental","266","202763","0.0-4.0-8.31","true","32","3.2499999999999996","","",""
"1752","3","confid","","","html-slider-response","268","205019","0.0-4.0-10.31-0.31","","","","Rate your confidence","1",""
"483.0000000000582","i","choice","left","e","experimental","275","207301","0.0-4.0-8.32","false","33","3.2499999999999996","","",""
"1438","2","confid","","","html-slider-response","277","209245","0.0-4.0-10.32-0.32","","","","Rate your confidence","1",""
"524","i","choice","right","i","experimental","284","211563","0.0-4.0-8.33","true","34","3.3499999999999996","","",""
"2757","4","confid","","","html-slider-response","286","214825","0.0-4.0-10.33-0.33","","","","Rate your confidence","1",""
"496","e","choice","left","e","experimental","293","217113","0.0-4.0-8.34","true","35","3.3499999999999996","","",""
"3475","2","confid","","","html-slider-response","295","221094","0.0-4.0-10.34-0.34","","","","Rate your confidence","1",""
"430","i","choice","right","i","experimental","302","223326","0.0-4.0-8.35","true","36","3.2499999999999996","","",""
"2502","3","confid","","","html-slider-response","304","226335","0.0-4.0-10.35-0.35","","","","Rate your confidence","1",""
"357","i","choice","right","i","experimental","311","228488","0.0-4.0-8.36","true","37","3.2499999999999996","","",""
"1503.0000000000582","2","confid","","","html-slider-response","313","230496","0.0-4.0-10.36-0.36","","","","Rate your confidence","1",""
"373","i","choice","left","e","experimental","320","232665","0.0-4.0-8.37","false","38","3.1499999999999995","","",""
"1591.0000000000582","3","confid","","","html-slider-response","322","234763","0.0-4.0-10.37-0.37","","","","Rate your confidence","1",""
"338","i","choice","left","e","experimental","329","236896","0.0-4.0-8.38","false","39","3.2499999999999996","","",""
"2398","2","confid","","","html-slider-response","331","239801","0.0-4.0-10.38-0.38","","","","Rate your confidence","1",""
"404","i","choice","right","i","experimental","338","242007","0.0-4.0-8.39","true","40","3.3499999999999996","","",""
"2002","4","confid","","","html-slider-response","340","244516","0.0-4.0-10.39-0.39","","","","Rate your confidence","1",""
"356","i","choice","right","i","experimental","347","246664","0.0-4.0-8.40","true","41","3.3499999999999996","","",""
"1820","4","confid","","","html-slider-response","349","248990","0.0-4.0-10.40-0.40","","","","Rate your confidence","1",""
"420.0000000000582","e","choice","left","e","experimental","356","251210","0.0-4.0-8.41","true","42","3.2499999999999996","","",""
"2123","4","confid","","","html-slider-response","358","253838","0.0-4.0-10.41-0.41","","","","Rate your confidence","1",""
"440","i","choice","left","e","experimental","365","256078","0.0-4.0-8.42","false","43","3.2499999999999996","","",""
"3333","3","confid","","","html-slider-response","367","259918","0.0-4.0-10.42-0.42","","","","Rate your confidence","1",""
"587","i","choice","right","i","experimental","374","262299","0.0-4.0-8.43","true","44","3.3499999999999996","","",""
"1622","3","confid","","","html-slider-response","376","264429","0.0-4.0-10.43-0.43","","","","Rate your confidence","1",""
"509","i","choice","left","e","experimental","383","266733","0.0-4.0-8.44","false","45","3.3499999999999996","","",""
"2700","4","confid","","","html-slider-response","385","269939","0.0-4.0-10.44-0.44","","","","Rate your confidence","1",""
"374","i","choice","right","i","experimental","392","272105","0.0-4.0-8.45","true","46","3.4499999999999997","","",""
"2604","3","confid","","","html-slider-response","394","275215","0.0-4.0-10.45-0.45","","","","Rate your confidence","1",""
"429.9999999999418","i","choice","right","i","experimental","401","277436","0.0-4.0-8.46","true","47","3.4499999999999997","","",""
"1635","2","confid","","","html-slider-response","403","279575","0.0-4.0-10.46-0.46","","","","Rate your confidence","1",""
"368","i","choice","left","e","experimental","410","281735","0.0-4.0-8.47","false","48","3.3499999999999996","","",""
"1459","3","confid","","","html-slider-response","412","283700","0.0-4.0-10.47-0.47","","","","Rate your confidence","1",""
"284","i","choice","right","i","experimental","419","285784","0.0-4.0-8.48","true","49","3.4499999999999997","","",""
"1942.0000000000582","3","confid","","","html-slider-response","421","288232","0.0-4.0-10.48-0.48","","","","Rate your confidence","1",""
"278","e","choice","left","e","experimental","428","290303","0.0-4.0-8.49","true","50","3.4499999999999997","","",""
"4604.000000000058","2","confid","","","html-slider-response","430","295416","0.0-4.0-10.49-0.49","","","","Rate your confidence","1",""
"624","e","choice","left","e","experimental","437","297838","0.0-4.0-8.50","true","51","3.3499999999999996","","",""
"2020","3","confid","","","html-slider-response","439","300365","0.0-4.0-10.50-0.50","","","","Rate your confidence","1",""
"381","i","choice","right","i","experimental","446","302545","0.0-4.0-8.51","true","52","3.3499999999999996","","",""
"1769","4","confid","","","html-slider-response","448","304821","0.0-4.0-10.51-0.51","","","","Rate your confidence","1",""
"572","e","choice","left","e","experimental","455","307188","0.0-4.0-8.52","true","53","3.2499999999999996","","",""
"1551.9999999999418","3","confid","","","html-slider-response","457","309247","0.0-4.0-10.52-0.52","","","","Rate your confidence","1",""
"565.9999999999418","i","choice","right","i","experimental","464","311607","0.0-4.0-8.53","true","54","3.2499999999999996","","",""
"3620","3","confid","","","html-slider-response","466","315734","0.0-4.0-10.53-0.53","","","","Rate your confidence","1",""
"363","e","choice","left","e","experimental","473","317896","0.0-4.0-8.54","true","55","3.1499999999999995","","",""
"3592","3","confid","","","html-slider-response","475","321993","0.0-4.0-10.54-0.54","","","","Rate your confidence","1",""
"297","i","choice","right","i","experimental","482","324085","0.0-4.0-8.55","true","56","3.1499999999999995","","",""
"1437","4","confid","","","html-slider-response","484","326030","0.0-4.0-10.55-0.55","","","","Rate your confidence","1",""
"1127","e","choice","left","e","experimental","491","328950","0.0-4.0-8.56","true","57","3.0499999999999994","","",""
"2671.000000000058","3","confid","","","html-slider-response","493","332128","0.0-4.0-10.56-0.56","","","","Rate your confidence","1",""
"268","i","choice","right","i","experimental","500","334197","0.0-4.0-8.57","true","58","3.0499999999999994","","",""
