"rt","response","task","target_side","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct","trial_number","n_dots","stimulus","slider_start","participant"
"590.1999999880791","e","choice","left","e","practice","10","16266","0.0-4.0-8.0","true","1","4.25","","",""
"385.5","i","choice","right","i","practice","18","18947","0.0-4.0-8.1","true","2","4.25","","",""
"556.8999999761581","i","choice","left","e","practice","26","21797","0.0-4.0-8.2","false","3","3.85","","",""
"350.39999997615814","i","choice","right","i","practice","34","24443","0.0-4.0-8.3","true","4","4.25","","",""
"478.10000002384186","i","choice","right","i","practice","42","27214","0.0-4.0-8.4","true","5","4.25","","",""
"401.60000002384186","e","choice","left","e","practice","50","29918","0.0-4.0-8.5","true","6","3.85","","",""
"337.30000001192093","e","choice","left","e","practice","58","32565","0.0-4.0-8.6","true","7","3.85","","",""
"239.69999998807907","i","choice","right","i","practice","66","35108","0.0-4.0-8.7","true","8","3.65","","",""
"292.89999997615814","e","choice","left","e","practice","74","37694","0.0-4.0-8.8","true","9","3.65","","",""
"159.29999995231628","i","choice","right","i","practice","82","40141","0.0-4.0-8.9","true","10","3.4499999999999997","","",""
"313","i","choice","right","i","practice","90","42757","0.0-4.0-8.10","true","11","3.4499999999999997","","",""
"206.19999998807907","e","choice","left","e","practice","98","45262","0.0-4.0-8.11","true","12","3.3499999999999996","","",""
"443.80000001192093","i","choice","right","i","practice","106","47998","0.0-4.0-8.12","true","13","3.3499999999999996","","",""
"427.9000000357628","e","choice","left","e","practice","114","50717","0.0-4.0-8.13","true","14","3.2499999999999996","","",""
"127.5","i","choice","left","e","practice","122","53135","0.0-4.0-8.14","false","15","3.2499999999999996","","",""
"246.39999997615814","i","choice","right","i","practice","130","55670","0.0-4.0-8.15","true","16","3.3499999999999996","","",""
"132.19999998807907","i","choice","left","e","practice","138","58099","0.0-4.0-8.16","false","17","3.3499999999999996","","",""
"164","i","choice","right","i","practice","146","60558","0.0-4.0-8.17","true","18","3.4499999999999997","","",""
"437.5999999642372","i","choice","right","i","practice","154","63294","0.0-4.0-8.18","true","19","3.4499999999999997","","",""
"302.69999998807907","e","choice","left","e","practice","162","65885","0.0-4.0-8.19","true","20","3.3499999999999996","","",""
"291.2999999523163","i","choice","right","i","practice","170","68470","0.0-4.0-8.20","true","21","3.3499999999999996","","",""
"388.2999999523163","i","choice","left","e","practice","178","71140","0.0-4.0-8.21","false","22","3.2499999999999996","","",""
"265.0999999642372","i","choice","right","i","practice","186","73707","0.0-4.0-8.22","true","23","3.3499999999999996","","",""
"409.5","i","choice","left","e","practice","194","76420","0.0-4.0-8.23","false","24","3.3499999999999996","","",""
"200.69999998807907","i","choice","right","i","practice","202","78916","0.0-4.0-8.24","true","25","3.4499999999999997","","",""
"418.7000000476837","i","choice","left","e","practice","210","81637","0.0-4.0-8.25","false","26","3.4499999999999997","","",""
"764.1999999880791","i","choice","left","e","experimental","221","98091","0.0-4.0-8.26","false","27","3.55","","",""
"5979.199999988079","3","confid","","","html-slider-response","223","104574","0.0-4.0-10.26-0.26","","","","Rate your confidence","1",""
"537.6999999880791","i","choice","right","i","experimental","230","106898","0.0-4.0-8.27","true","28","3.65","","",""
"2035","3","confid","","","html-slider-response","232","109437","0.0-4.0-10.27-0.27","","","","Rate your confidence","1",""
"409.30000001192093","e","choice","left","e","experimental","239","111643","0.0-4.0-8.28","true","29","3.65","","",""
"2682","4","confid","","","html-slider-response","241","114829","0.0-4.0-10.28-0.28","","","","Rate your confidence","1",""
"585.6999999880791","i","choice","right","i","experimental","248","117202","0.0-4.0-8.29","true","30","3.55","","",""
"3434.900000035763","3","confid","","","html-slider-response","250","121141","0.0-4.0-10.29-0.29","","","","Rate your confidence","1",""
"371.69999998807907","e","choice","left","e","experimental","257","123313","0.0-4.0-8.30","true","31","3.55","","",""
"3609.399999976158","4","confid","","","html-slider-response","259","127428","0.0-4.0-10.30-0.30","","","","Rate your confidence","1",""
"351.5","e","choice","right","i","experimental","266","129577","0.0-4.0-8.31","false","32","3.4499999999999997","","",""
"2186.800000011921","2","confid","","","html-slider-response","268","132268","0.0-4.0-10.31-0.31","","","","Rate your confidence","1",""
"1130.1000000238419","e","choice","right","i","experimental","275","135185","0.0-4.0-8.32","false","33","3.55","","",""
"2041","3","confid","","","html-slider-response","277","137739","0.0-4.0-10.32-0.32","","","","Rate your confidence","1",""
"513.5","i","choice","left","e","experimental","284","140040","0.0-4.0-8.33","false","34","3.65","","",""
"1866.300000011921","3","confid","","","html-slider-response","286","142411","0.0-4.0-10.33-0.33","","","","Rate your confidence","1",""
"407.80000001192093","e","choice","left","e","experimental","293","144625","0.0-4.0-8.34","true","35","3.75","","",""
"1632.1000000238419","3","confid","","","html-slider-response","295","146763","0.0-4.0-10.34-0.34","","","","Rate your confidence","1",""
"342.2000000476837","i","choice","right","i","experimental","302","148913","0.0-4.0-8.35","true","36","3.75","","",""
"2160.100000023842","3","confid","","","html-slider-response","304","151579","0.0-4.0-10.35-0.35","","","","Rate your confidence","1",""
"314.7000000476837","i","choice","right","i","experimental","311","153695","0.0-4.0-8.36","true","37","3.65","","",""
"1691.300000011921","3","confid","","","html-slider-response","313","155890","0.0-4.0-10.36-0.36","","","","Rate your confidence","1",""
"220.69999998807907","e","choice","left","e","experimental","320","157906","0.0-4.0-8.37","true","38","3.65","","",""
