"rt","response","task","target_side","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct","trial_number","n_dots","stimulus","slider_start","participant"
"1012","i","choice","left","e","practice","10","60063","0.0-4.0-8.0","false","1","4.25","","",""
"413","i","choice","right","i","practice","18","62768","0.0-4.0-8.1","true","2","4.65","","",""
"696","e","choice","left","e","practice","26","65756","0.0-4.0-8.2","true","3","4.65","","",""
"463.0000000000291","i","choice","right","i","practice","34","68510","0.0-4.0-8.3","true","4","4.25","","",""
"909","e","choice","left","e","practice","42","71711","0.0-4.0-8.4","true","5","4.25","","",""
"384","i","choice","right","i","practice","50","74388","0.0-4.0-8.5","true","6","3.85","","",""
"462","e","choice","left","e","practice","58","77143","0.0-4.0-8.6","true","7","3.85","","",""
"600","i","choice","right","i","practice","66","80037","0.0-4.0-8.7","true","8","3.65","","",""
"420","e","choice","right","i","practice","74","82750","0.0-4.0-8.8","false","9","3.65","","",""
"206.0000000000291","e","choice","left","e","practice","82","85249","0.0-4.0-8.9","true","10","3.85","","",""
"161","e","choice","right","i","practice","90","87700","0.0-4.0-8.10","false","11","3.85","","",""
"307","e","choice","left","e","practice","98","90299","0.0-4.0-8.11","true","12","3.95","","",""
"319","e","choice","right","i","practice","106","92910","0.0-4.0-8.12","false","13","3.95","","",""
"24","e","choice","left","e","practice","114","95227","0.0-4.0-8.13","true","14","4.05","","",""
"198","e","choice","right","i","practice","122","97715","0.0-4.0-8.14","false","15","4.05","","",""
"94","e","choice","left","e","practice","130","100102","0.0-4.0-8.15","true","16","4.1499999999999995","","",""
"182.0000000000291","e","choice","left","e","practice","138","102575","0.0-4.0-8.16","true","17","4.1499999999999995","","",""
"15","e","choice","right","i","practice","146","104883","0.0-4.0-8.17","false","18","4.05","","",""
"465","e","choice","left","e","practice","154","107636","0.0-4.0-8.18","true","19","4.1499999999999995","","",""
"557","i","choice","right","i","practice","162","110483","0.0-4.0-8.19","true","20","4.1499999999999995","","",""
"445","i","choice","right","i","practice","170","113216","0.0-4.0-8.20","true","21","4.05","","",""
"282","e","choice","left","e","practice","178","115785","0.0-4.0-8.21","true","22","4.05","","",""
"436","i","choice","right","i","practice","186","118512","0.0-4.0-8.22","true","23","3.9499999999999997","","",""
"95","e","choice","left","e","practice","194","120895","0.0-4.0-8.23","true","24","3.9499999999999997","","",""
"331","i","choice","left","e","practice","202","123517","0.0-4.0-8.24","false","25","3.8499999999999996","","",""
"107","i","choice","right","i","practice","210","125913","0.0-4.0-8.25","true","26","3.9499999999999997","","",""
"355.9999999999709","e","choice","left","e","experimental","221","154173","0.0-4.0-8.26","true","27","3.9499999999999997","","",""
