"rt","response","task","target_side","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct","trial_number","n_dots","stimulus","slider_start","participant"
"493","e","choice","left","e","practice","10","7511039","0.0-4.0-8.0","true","1","4.25","","",""
"228","i","choice","right","i","practice","18","7513553","0.0-4.0-8.1","true","2","4.25","","",""
"486","e","choice","left","e","practice","26","7516338","0.0-4.0-8.2","true","3","3.85","","",""
"89","i","choice","right","i","practice","34","7518723","0.0-4.0-8.3","true","4","3.85","","",""
"611","i","choice","right","i","practice","42","7521627","0.0-4.0-8.4","true","5","3.45","","",""
"329","i","choice","left","e","practice","50","7524241","0.0-4.0-8.5","false","6","3.45","","",""
"156","e","choice","left","e","practice","58","7526693","0.0-4.0-8.6","true","7","3.6500000000000004","","",""
"33","i","choice","right","i","practice","66","7529021","0.0-4.0-8.7","true","8","3.6500000000000004","","",""
"165","e","choice","left","e","practice","74","7531473","0.0-4.0-8.8","true","9","3.45","","",""
"200","i","choice","right","i","practice","82","7533965","0.0-4.0-8.9","true","10","3.45","","",""
"533","e","choice","left","e","practice","90","7536790","0.0-4.0-8.10","true","11","3.25","","",""
"40","i","choice","right","i","practice","98","7539122","0.0-4.0-8.11","true","12","3.25","","",""
"457","i","choice","right","i","practice","106","7541867","0.0-4.0-8.12","true","13","3.15","","",""
"2","i","choice","left","e","practice","114","7544159","0.0-4.0-8.13","false","14","3.15","","",""
"248.00000000093132","e","choice","left","e","practice","122","7546704","0.0-4.0-8.14","true","15","3.25","","",""
"139","i","choice","right","i","practice","130","7549138","0.0-4.0-8.15","true","16","3.25","","",""
"120.99999999906868","e","choice","left","e","practice","138","7551556","0.0-4.0-8.16","true","17","3.15","","",""
"330","i","choice","right","i","practice","146","7554178","0.0-4.0-8.17","true","18","3.15","","",""
"321.9999999990687","e","choice","right","i","practice","154","7556797","0.0-4.0-8.18","false","19","3.05","","",""
"340","e","choice","left","e","practice","162","7559430","0.0-4.0-8.19","true","20","3.15","","",""
"490.0000000009313","i","choice","right","i","practice","170","7562212","0.0-4.0-8.20","true","21","3.15","","",""
"465","e","choice","left","e","practice","178","7564971","0.0-4.0-8.21","true","22","3.05","","",""
"85","e","choice","left","e","practice","186","7567353","0.0-4.0-8.22","true","23","3.05","","",""
"441","e","choice","right","i","practice","194","7570090","0.0-4.0-8.23","false","24","2.9499999999999997","","",""
"105","i","choice","left","e","practice","202","7572494","0.0-4.0-8.24","false","25","3.05","","",""
"517","i","choice","right","i","practice","210","7575304","0.0-4.0-8.25","true","26","3.15","","",""
"15.999999999068677","e","choice","right","i","experimental","221","7583593","0.0-4.0-8.26","false","27","3.15","","",""
"3342","2","confid","","","html-slider-response","223","7587440","0.0-4.0-10.26-0.26","","","","Rate your confidence","1",""
"366","e","choice","left","e","experimental","230","7589598","0.0-4.0-8.27","true","28","3.25","","",""
"2385.0000000009313","3","confid","","","html-slider-response","232","7592492","0.0-4.0-10.27-0.27","","","","Rate your confidence","1",""
"340","i","choice","right","i","experimental","239","7594624","0.0-4.0-8.28","true","29","3.25","","",""
"2009","3","confid","","","html-slider-response","241","7597139","0.0-4.0-10.28-0.28","","","","Rate your confidence","1",""
"290","e","choice","left","e","experimental","248","7599217","0.0-4.0-8.29","true","30","3.15","","",""
"2211","2","confid","","","html-slider-response","250","7601936","0.0-4.0-10.29-0.29","","","","Rate your confidence","1",""
"43","i","choice","right","i","experimental","257","7603774","0.0-4.0-8.30","true","31","3.15","","",""
"2161","4","confid","","","html-slider-response","259","7606442","0.0-4.0-10.30-0.30","","","","Rate your confidence","1",""
"607.0000000009313","e","choice","left","e","experimental","266","7608835","0.0-4.0-8.31","true","32","3.05","","",""
"1507.0000000009313","2","confid","","","html-slider-response","268","7610848","0.0-4.0-10.31-0.31","","","","Rate your confidence","1",""
"383","i","choice","left","e","experimental","275","7613022","0.0-4.0-8.32","false","33","3.05","","",""
"3055.0000000009313","2","confid","","","html-slider-response","277","7616585","0.0-4.0-10.32-0.32","","","","Rate your confidence","1",""
"303.9999999990687","i","choice","right","i","experimental","284","7618678","0.0-4.0-8.33","true","34","3.15","","",""
"1416","4","confid","","","html-slider-response","286","7620600","0.0-4.0-10.33-0.33","","","","Rate your confidence","1",""
"409","e","choice","right","i","experimental","293","7622798","0.0-4.0-8.34","false","35","3.15","","",""
"1528","2","confid","","","html-slider-response","295","7624831","0.0-4.0-10.34-0.34","","","","Rate your confidence","1",""
"506","i","choice","left","e","experimental","302","7627130","0.0-4.0-8.35","false","36","3.25","","",""
"3212","2","confid","","","html-slider-response","304","7630847","0.0-4.0-10.35-0.35","","","","Rate your confidence","1",""
"214","e","choice","right","i","experimental","311","7632851","0.0-4.0-8.36","false","37","3.35","","",""
"1898","2","confid","","","html-slider-response","313","7635260","0.0-4.0-10.36-0.36","","","","Rate your confidence","1",""
"897","i","choice","left","e","experimental","320","7637948","0.0-4.0-8.37","false","38","3.45","","",""
"2019","2","confid","","","html-slider-response","322","7640471","0.0-4.0-10.37-0.37","","","","Rate your confidence","1",""
"355","e","choice","left","e","experimental","329","7642619","0.0-4.0-8.38","true","39","3.5500000000000003","","",""
"1453","2","confid","","","html-slider-response","331","7644577","0.0-4.0-10.38-0.38","","","","Rate your confidence","1",""
"362.0000000009313","i","choice","right","i","experimental","338","7646731","0.0-4.0-8.39","true","40","3.5500000000000003","","",""
"1658","2","confid","","","html-slider-response","340","7648894","0.0-4.0-10.39-0.39","","","","Rate your confidence","1",""
"842","e","choice","right","i","experimental","347","7651527","0.0-4.0-8.40","false","41","3.45","","",""
"5321","3","confid","","","html-slider-response","349","7657353","0.0-4.0-10.40-0.40","","","","Rate your confidence","1",""
"181","e","choice","left","e","experimental","356","7659328","0.0-4.0-8.41","true","42","3.5500000000000003","","",""
"2757.9999999990687","2","confid","","","html-slider-response","358","7662591","0.0-4.0-10.41-0.41","","","","Rate your confidence","1",""
"351","e","choice","left","e","experimental","365","7664735","0.0-4.0-8.42","true","43","3.5500000000000003","","",""
"2990","2","confid","","","html-slider-response","367","7668231","0.0-4.0-10.42-0.42","","","","Rate your confidence","1",""
"593","i","choice","right","i","experimental","374","7670611","0.0-4.0-8.43","true","44","3.45","","",""
"2203","2","confid","","","html-slider-response","376","7673322","0.0-4.0-10.43-0.43","","","","Rate your confidence","1",""
"441","e","choice","right","i","experimental","383","7675552","0.0-4.0-8.44","false","45","3.45","","",""
"4424","2","confid","","","html-slider-response","385","7680482","0.0-4.0-10.44-0.44","","","","Rate your confidence","1",""
"33","e","choice","left","e","experimental","392","7682309","0.0-4.0-8.45","true","46","3.5500000000000003","","",""
"3326","5","confid","","","html-slider-response","394","7686140","0.0-4.0-10.45-0.45","","","","Rate your confidence","1",""
"523","e","choice","left","e","experimental","401","7688451","0.0-4.0-8.46","true","47","3.5500000000000003","","",""
"152399.99999999907","6","confid","","","html-slider-response","403","7841352","0.0-4.0-10.46-0.46","","","","Rate your confidence","1",""
"623","i","choice","right","i","experimental","410","7843772","0.0-4.0-8.47","true","48","3.45","","",""
"3100","5","confid","","","html-slider-response","412","7847377","0.0-4.0-10.47-0.47","","","","Rate your confidence","1",""
"171.99999999906868","e","choice","left","e","experimental","419","7849338","0.0-4.0-8.48","true","49","3.45","","",""
"1744","4","confid","","","html-slider-response","421","7851586","0.0-4.0-10.48-0.48","","","","Rate your confidence","1",""
"357","i","choice","right","i","experimental","428","7853729","0.0-4.0-8.49","true","50","3.35","","",""
"1832","3","confid","","","html-slider-response","430","7856065","0.0-4.0-10.49-0.49","","","","Rate your confidence","1",""
"14.000000000931323","i","choice","right","i","experimental","437","7857866","0.0-4.0-8.50","true","51","3.35","","",""
"1776","5","confid","","","html-slider-response","439","7860146","0.0-4.0-10.50-0.50","","","","Rate your confidence","1",""
"7.000000000931323","e","choice","left","e","experimental","446","7861933","0.0-4.0-8.51","true","52","3.25","","",""
"1881","3","confid","","","html-slider-response","448","7864319","0.0-4.0-10.51-0.51","","","","Rate your confidence","1",""
"665","e","choice","left","e","experimental","455","7866769","0.0-4.0-8.52","true","53","3.25","","",""
"3066","5","confid","","","html-slider-response","457","7870339","0.0-4.0-10.52-0.52","","","","Rate your confidence","1",""
"447","e","choice","right","i","experimental","464","7872570","0.0-4.0-8.53","false","54","3.15","","",""
"1553","5","confid","","","html-slider-response","466","7874626","0.0-4.0-10.53-0.53","","","","Rate your confidence","1",""
"578","e","choice","right","i","experimental","473","7876996","0.0-4.0-8.54","false","55","3.25","","",""
"2201","3","confid","","","html-slider-response","475","7879700","0.0-4.0-10.54-0.54","","","","Rate your confidence","1",""
"274","e","choice","left","e","experimental","482","7881752","0.0-4.0-8.55","true","56","3.35","","",""
"2363","3","confid","","","html-slider-response","484","7884618","0.0-4.0-10.55-0.55","","","","Rate your confidence","1",""
"690.9999999990687","e","choice","left","e","experimental","491","7887096","0.0-4.0-8.56","true","57","3.35","","",""
"1901","2","confid","","","html-slider-response","493","7889501","0.0-4.0-10.56-0.56","","","","Rate your confidence","1",""
"845.0000000009313","i","choice","right","i","experimental","500","7892117","0.0-4.0-8.57","true","58","3.25","","",""
"8287","4","confid","","","html-slider-response","502","7900907","0.0-4.0-10.57-0.57","","","","Rate your confidence","1",""
"251","e","choice","left","e","experimental","509","7902947","0.0-4.0-8.58","true","59","3.25","","",""
"1287","3","confid","","","html-slider-response","511","7904741","0.0-4.0-10.58-0.58","","","","Rate your confidence","1",""
"250","i","choice","right","i","experimental","518","7906779","0.0-4.0-8.59","true","60","3.15","","",""
"1546","4","confid","","","html-slider-response","520","7908830","0.0-4.0-10.59-0.59","","","","Rate your confidence","1",""
"229","e","choice","right","i","experimental","527","7910839","0.0-4.0-8.60","false","61","3.15","","",""
"4939","3","confid","","","html-slider-response","529","7916281","0.0-4.0-10.60-0.60","","","","Rate your confidence","1",""
"340","e","choice","left","e","experimental","536","7918393","0.0-4.0-8.61","true","62","3.25","","",""
"4455","4","confid","","","html-slider-response","538","7923351","0.0-4.0-10.61-0.61","","","","Rate your confidence","1",""
"822.0000000009313","e","choice","right","i","experimental","545","7925939","0.0-4.0-8.62","false","63","3.25","","",""
"3711.0000000009313","3","confid","","","html-slider-response","547","7930154","0.0-4.0-10.62-0.62","","","","Rate your confidence","1",""
"185.00000000093132","e","choice","left","e","experimental","554","7932122","0.0-4.0-8.63","true","64","3.35","","",""
"2284","4","confid","","","html-slider-response","556","7934914","0.0-4.0-10.63-0.63","","","","Rate your confidence","1",""
"0","e","choice","left","e","experimental","563","7936701","0.0-4.0-8.64","true","65","3.35","","",""
"1506.9999999990687","4","confid","","","html-slider-response","565","7938715","0.0-4.0-10.64-0.64","","","","Rate your confidence","1",""
"303.9999999990687","i","choice","right","i","experimental","572","7940810","0.0-4.0-8.65","true","66","3.25","","",""
"1859.9999999990687","4","confid","","","html-slider-response","574","7943173","0.0-4.0-10.65-0.65","","","","Rate your confidence","1",""
"213","e","choice","left","e","experimental","581","7945168","0.0-4.0-8.66","true","67","3.25","","",""
"1509","4","confid","","","html-slider-response","583","7947181","0.0-4.0-10.66-0.66","","","","Rate your confidence","1",""
"349","e","choice","right","i","experimental","590","7949322","0.0-4.0-8.67","false","68","3.15","","",""
"1977","4","confid","","","html-slider-response","592","7951805","0.0-4.0-10.67-0.67","","","","Rate your confidence","1",""
"151","i","choice","right","i","experimental","600","8107495","0.0-4.0-8.68","true","69","3.25","","",""
"2010","3","confid","","","html-slider-response","602","8110012","0.0-4.0-10.68-0.68","","","","Rate your confidence","1",""
"58","e","choice","left","e","experimental","609","8111868","0.0-4.0-8.69","true","70","3.25","","",""
"1530","3","confid","","","html-slider-response","611","8113902","0.0-4.0-10.69-0.69","","","","Rate your confidence","1",""
"355","i","choice","left","e","experimental","618","8116043","0.0-4.0-8.70","false","71","3.15","","",""
"1675.0000000009313","2","confid","","","html-slider-response","620","8118222","0.0-4.0-10.70-0.70","","","","Rate your confidence","1",""
"1336.9999999990687","i","choice","right","i","experimental","627","8121349","0.0-4.0-8.71","true","72","3.25","","",""
"1432","2","confid","","","html-slider-response","629","8123285","0.0-4.0-10.71-0.71","","","","Rate your confidence","1",""
"1715","i","choice","left","e","experimental","636","8126788","0.0-4.0-8.72","false","73","3.25","","",""
"2114","2","confid","","","html-slider-response","638","8129407","0.0-4.0-10.72-0.72","","","","Rate your confidence","1",""
"459","i","choice","right","i","experimental","645","8131661","0.0-4.0-8.73","true","74","3.35","","",""
"1583","2","confid","","","html-slider-response","647","8133750","0.0-4.0-10.73-0.73","","","","Rate your confidence","1",""
"2294","i","choice","right","i","experimental","654","8137831","0.0-4.0-8.74","true","75","3.35","","",""
"1865","2","confid","","","html-slider-response","656","8140201","0.0-4.0-10.74-0.74","","","","Rate your confidence","1",""
"376","e","choice","left","e","experimental","663","8142370","0.0-4.0-8.75","true","76","3.25","","",""
"1642.0000000009313","3","confid","","","html-slider-response","665","8144517","0.0-4.0-10.75-0.75","","","","Rate your confidence","1",""
"12","e","choice","left","e","experimental","672","8146320","0.0-4.0-8.76","true","77","3.25","","",""
"1523.0000000009313","5","confid","","","html-slider-response","674","8148346","0.0-4.0-10.76-0.76","","","","Rate your confidence","1",""
"348.9999999990687","i","choice","right","i","experimental","681","8150481","0.0-4.0-8.77","true","78","3.15","","",""
"2668","3","confid","","","html-slider-response","683","8153655","0.0-4.0-10.77-0.77","","","","Rate your confidence","1",""
"261","i","choice","right","i","experimental","690","8155708","0.0-4.0-8.78","true","79","3.15","","",""
"2570","3","confid","","","html-slider-response","692","8158784","0.0-4.0-10.78-0.78","","","","Rate your confidence","1",""
"280","e","choice","left","e","experimental","699","8160861","0.0-4.0-8.79","true","80","3.05","","",""
"2730","3","confid","","","html-slider-response","701","8164094","0.0-4.0-10.79-0.79","","","","Rate your confidence","1",""
"1939","i","choice","right","i","experimental","708","8167820","0.0-4.0-8.80","true","81","3.05","","",""
"3665","2","confid","","","html-slider-response","710","8171991","0.0-4.0-10.80-0.80","","","","Rate your confidence","1",""
"291","e","choice","left","e","experimental","717","8174071","0.0-4.0-8.81","true","82","2.9499999999999997","","",""
"1609","5","confid","","","html-slider-response","719","8176184","0.0-4.0-10.81-0.81","","","","Rate your confidence","1",""
"1383.0000000009313","i","choice","left","e","experimental","726","8179354","0.0-4.0-8.82","false","83","2.9499999999999997","","",""
"1530","2","confid","","","html-slider-response","728","8181388","0.0-4.0-10.82-0.82","","","","Rate your confidence","1",""
"760","i","choice","right","i","experimental","735","8183938","0.0-4.0-8.83","true","84","3.05","","",""
"1740","5","confid","","","html-slider-response","737","8186183","0.0-4.0-10.83-0.83","","","","Rate your confidence","1",""
"281.9999999990687","e","choice","left","e","experimental","744","8188251","0.0-4.0-8.84","true","85","3.05","","",""
"4219","5","confid","","","html-slider-response","746","8192974","0.0-4.0-10.84-0.84","","","","Rate your confidence","1",""
"494.0000000009313","i","choice","right","i","experimental","753","8195259","0.0-4.0-8.85","true","86","2.9499999999999997","","",""
"2790","3","confid","","","html-slider-response","755","8198554","0.0-4.0-10.85-0.85","","","","Rate your confidence","1",""
"210","e","choice","left","e","experimental","762","8200555","0.0-4.0-8.86","true","87","2.9499999999999997","","",""
"1724","4","confid","","","html-slider-response","764","8202783","0.0-4.0-10.86-0.86","","","","Rate your confidence","1",""
"184","i","choice","right","i","experimental","771","8204752","0.0-4.0-8.87","true","88","2.8499999999999996","","",""
"2630","3","confid","","","html-slider-response","773","8207887","0.0-4.0-10.87-0.87","","","","Rate your confidence","1",""
"0","i","choice","right","i","experimental","780","8209674","0.0-4.0-8.88","true","89","2.8499999999999996","","",""
"1837.0000000009313","4","confid","","","html-slider-response","782","8212018","0.0-4.0-10.88-0.88","","","","Rate your confidence","1",""
"297","e","choice","left","e","experimental","789","8214104","0.0-4.0-8.89","true","90","2.7499999999999996","","",""
"1772","4","confid","","","html-slider-response","791","8216385","0.0-4.0-10.89-0.89","","","","Rate your confidence","1",""
"155","e","choice","left","e","experimental","798","8218329","0.0-4.0-8.90","true","91","2.7499999999999996","","",""
"1995","5","confid","","","html-slider-response","800","8220829","0.0-4.0-10.90-0.90","","","","Rate your confidence","1",""
"160.00000000093132","i","choice","right","i","experimental","807","8222776","0.0-4.0-8.91","true","92","2.6499999999999995","","",""
"2475","2","confid","","","html-slider-response","809","8225757","0.0-4.0-10.91-0.91","","","","Rate your confidence","1",""
"426.9999999990687","e","choice","right","i","experimental","816","8227971","0.0-4.0-8.92","false","93","2.6499999999999995","","",""
"1464","3","confid","","","html-slider-response","818","8229941","0.0-4.0-10.92-0.92","","","","Rate your confidence","1",""
"330","e","choice","left","e","experimental","825","8232060","0.0-4.0-8.93","true","94","2.7499999999999996","","",""
"1859","3","confid","","","html-slider-response","827","8234423","0.0-4.0-10.93-0.93","","","","Rate your confidence","1",""
"385","e","choice","right","i","experimental","834","8236604","0.0-4.0-8.94","false","95","2.7499999999999996","","",""
"1734","3","confid","","","html-slider-response","836","8238844","0.0-4.0-10.94-0.94","","","","Rate your confidence","1",""
"160","e","choice","left","e","experimental","843","8240794","0.0-4.0-8.95","true","96","2.8499999999999996","","",""
"2228","3","confid","","","html-slider-response","845","8243530","0.0-4.0-10.95-0.95","","","","Rate your confidence","1",""
"401.9999999990687","i","choice","right","i","experimental","852","8245722","0.0-4.0-8.96","true","97","2.8499999999999996","","",""
"4723.999999999069","2","confid","","","html-slider-response","854","8250950","0.0-4.0-10.96-0.96","","","","Rate your confidence","1",""
"1286","i","choice","left","e","experimental","861","8254033","0.0-4.0-8.97","false","98","2.7499999999999996","","",""
"1524","1","confid","","","html-slider-response","863","8256063","0.0-4.0-10.97-0.97","","","","Rate your confidence","1",""
"466","e","choice","right","i","experimental","870","8256222","0.0-4.0-8.98","false","99","2.8499999999999996","","",""
"1590","2","confid","","","html-slider-response","872","8258316","0.0-4.0-10.98-0.98","","","","Rate your confidence","1",""
"284","e","choice","left","e","experimental","879","8260390","0.0-4.0-8.99","true","100","2.9499999999999997","","",""
"1749","4","confid","","","html-slider-response","881","8262643","0.0-4.0-10.99-0.99","","","","Rate your confidence","1",""
"1083.0000000009313","e","choice","right","i","experimental","888","8265513","0.0-4.0-8.100","false","101","2.9499999999999997","","",""
"4637","2","confid","","","html-slider-response","890","8270655","0.0-4.0-10.100-0.100","","","","Rate your confidence","1",""
"12.000000000931323","e","choice","left","e","experimental","897","8272455","0.0-4.0-8.101","true","102","3.05","","",""
"2249","5","confid","","","html-slider-response","899","8275208","0.0-4.0-10.101-0.101","","","","Rate your confidence","1",""
"116","e","choice","right","i","experimental","906","8277098","0.0-4.0-8.102","false","103","3.05","","",""
"1517","4","confid","","","html-slider-response","908","8279123","0.0-4.0-10.102-0.102","","","","Rate your confidence","1",""
"430.9999999990687","e","choice","left","e","experimental","915","8281346","0.0-4.0-8.103","true","104","3.15","","",""
"2014","2","confid","","","html-slider-response","917","8283864","0.0-4.0-10.103-0.103","","","","Rate your confidence","1",""
"293","e","choice","left","e","experimental","924","8285947","0.0-4.0-8.104","true","105","3.15","","",""
"1930","2","confid","","","html-slider-response","926","8288381","0.0-4.0-10.104-0.104","","","","Rate your confidence","1",""
"170","e","choice","right","i","experimental","933","8290340","0.0-4.0-8.105","false","106","3.05","","",""
"1804","2","confid","","","html-slider-response","935","8292651","0.0-4.0-10.105-0.105","","","","Rate your confidence","1",""
"1237","e","choice","right","i","experimental","942","8295671","0.0-4.0-8.106","false","107","3.15","","",""
"2121","4","confid","","","html-slider-response","944","8298296","0.0-4.0-10.106-0.106","","","","Rate your confidence","1",""
"369","e","choice","left","e","experimental","951","8300461","0.0-4.0-8.107","true","108","3.25","","",""
"3138","5","confid","","","html-slider-response","953","8304103","0.0-4.0-10.107-0.107","","","","Rate your confidence","1",""
"152","e","choice","left","e","experimental","960","8306047","0.0-4.0-8.108","true","109","3.25","","",""
"2350.0000000009313","4","confid","","","html-slider-response","962","8308905","0.0-4.0-10.108-0.108","","","","Rate your confidence","1",""
"662","i","choice","right","i","experimental","969","8311362","0.0-4.0-8.109","true","110","3.15","","",""
"3634","5","confid","","","html-slider-response","971","8315502","0.0-4.0-10.109-0.109","","","","Rate your confidence","1",""
"187","i","choice","right","i","experimental","979","8530617","0.0-4.0-8.110","true","111","3.15","","",""
"2780","5","confid","","","html-slider-response","981","8533902","0.0-4.0-10.110-0.110","","","","Rate your confidence","1",""
"278.0000000009313","e","choice","left","e","experimental","988","8535963","0.0-4.0-8.111","true","112","3.05","","",""
"2486","3","confid","","","html-slider-response","990","8538953","0.0-4.0-10.111-0.111","","","","Rate your confidence","1",""
"283","e","choice","left","e","experimental","997","8541026","0.0-4.0-8.112","true","113","3.05","","",""
"1603","3","confid","","","html-slider-response","999","8543135","0.0-4.0-10.112-0.112","","","","Rate your confidence","1",""
"785","i","choice","right","i","experimental","1006","8545707","0.0-4.0-8.113","true","114","2.9499999999999997","","",""
"1916.9999999990687","5","confid","","","html-slider-response","1008","8548130","0.0-4.0-10.113-0.113","","","","Rate your confidence","1",""
"310","i","choice","right","i","experimental","1015","8550227","0.0-4.0-8.114","true","115","2.9499999999999997","","",""
"1898.9999999990687","4","confid","","","html-slider-response","1017","8552636","0.0-4.0-10.114-0.114","","","","Rate your confidence","1",""
"271","e","choice","left","e","experimental","1024","8554701","0.0-4.0-8.115","true","116","2.8499999999999996","","",""
"1159","2","confid","","","html-slider-response","1026","8556364","0.0-4.0-10.115-0.115","","","","Rate your confidence","1",""
"315","i","choice","right","i","experimental","1033","8558466","0.0-4.0-8.116","true","117","2.8499999999999996","","",""
"1868","3","confid","","","html-slider-response","1035","8560839","0.0-4.0-10.116-0.116","","","","Rate your confidence","1",""
"14.999999999068677","e","choice","left","e","experimental","1042","8562642","0.0-4.0-8.117","true","118","2.7499999999999996","","",""
"3305","3","confid","","","html-slider-response","1044","8566452","0.0-4.0-10.117-0.117","","","","Rate your confidence","1",""
"1160","i","choice","right","i","experimental","1051","8569399","0.0-4.0-8.118","true","119","2.7499999999999996","","",""
"1757","1","confid","","","html-slider-response","1053","8571662","0.0-4.0-10.118-0.118","","","","Rate your confidence","1",""
"203","e","choice","left","e","experimental","1060","8573652","0.0-4.0-8.119","true","120","2.6499999999999995","","",""
"1315.9999999990687","4","confid","","","html-slider-response","1062","8575474","0.0-4.0-10.119-0.119","","","","Rate your confidence","1",""
"133","e","choice","left","e","experimental","1069","8577393","0.0-4.0-8.120","true","121","2.6499999999999995","","",""
"1520","4","confid","","","html-slider-response","1071","8579418","0.0-4.0-10.120-0.120","","","","Rate your confidence","1",""
"373","e","choice","right","i","experimental","1078","8581584","0.0-4.0-8.121","false","122","2.5499999999999994","","",""
"1836.0000000009313","3","confid","","","html-slider-response","1080","8583925","0.0-4.0-10.121-0.121","","","","Rate your confidence","1",""
"126.99999999906868","e","choice","left","e","experimental","1087","8585839","0.0-4.0-8.122","true","123","2.6499999999999995","","",""
"2340.0000000009313","3","confid","","","html-slider-response","1089","8588684","0.0-4.0-10.122-0.122","","","","Rate your confidence","1",""
"226","i","choice","right","i","experimental","1096","8590701","0.0-4.0-8.123","true","124","2.6499999999999995","","",""
"1890","4","confid","","","html-slider-response","1098","8593098","0.0-4.0-10.123-0.123","","","","Rate your confidence","1",""
"520","e","choice","right","i","experimental","1105","8595409","0.0-4.0-8.124","false","125","2.5499999999999994","","",""
"1414.0000000009313","3","confid","","","html-slider-response","1107","8597327","0.0-4.0-10.124-0.124","","","","Rate your confidence","1",""
"143","e","choice","left","e","experimental","1114","8599259","0.0-4.0-8.125","true","126","2.6499999999999995","","",""
"1932","4","confid","","","html-slider-response","1116","8601695","0.0-4.0-10.125-0.125","","","","Rate your confidence","1",""
"722","e","choice","left","e","experimental","1123","8604209","0.0-4.0-8.126","true","127","2.6499999999999995","","",""
"1869.0000000009313","4","confid","","","html-slider-response","1125","8606585","0.0-4.0-10.126-0.126","","","","Rate your confidence","1",""
"797.9999999990687","e","choice","right","i","experimental","1132","8609173","0.0-4.0-8.127","false","128","2.5499999999999994","","",""
"103188.00000000093","2","confid","","","html-slider-response","1134","8712863","0.0-4.0-10.127-0.127","","","","Rate your confidence","1",""
"1510","e","choice","right","i","experimental","1141","8716157","0.0-4.0-8.128","false","129","2.6499999999999995","","",""
"289550","1","confid","","","html-slider-response","1143","9006205","0.0-4.0-10.128-0.128","","","","Rate your confidence","1",""
"1233.9999999990687","e","choice","left","e","experimental","1150","9009229","0.0-4.0-8.129","true","130","2.7499999999999996","","",""
"2947","2","confid","","","html-slider-response","1152","9012682","0.0-4.0-10.129-0.129","","","","Rate your confidence","1",""
"247","e","choice","left","e","experimental","1159","9014720","0.0-4.0-8.130","true","131","2.7499999999999996","","",""
"1934.0000000009313","2","confid","","","html-slider-response","1161","9017159","0.0-4.0-10.130-0.130","","","","Rate your confidence","1",""
"304","i","choice","right","i","experimental","1168","9019252","0.0-4.0-8.131","true","132","2.6499999999999995","","",""
