"rt","response","task","target_side","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct","trial_number","n_dots","stimulus","slider_start","participant"
"806.7999999523163","e","choice","left","e","practice","10","62426","0.0-4.0-8.0","true","1","4.25","","",""
"443.39999997615814","i","choice","right","i","practice","18","65156","0.0-4.0-8.1","true","2","4.25","","",""
"480.89999997615814","e","choice","left","e","practice","26","67932","0.0-4.0-8.2","true","3","3.85","","",""
"534.8999999761581","i","choice","right","i","practice","34","70750","0.0-4.0-8.3","true","4","3.85","","",""
"571.6000000238419","e","choice","left","e","practice","42","73610","0.0-4.0-8.4","true","5","3.45","","",""
"592.2999999523163","i","choice","right","i","practice","50","76494","0.0-4.0-8.5","true","6","3.45","","",""
"799.2999999523163","e","choice","left","e","practice","58","79577","0.0-4.0-8.6","true","7","3.25","","",""
"534.7000000476837","i","choice","right","i","practice","66","82393","0.0-4.0-8.7","true","8","3.25","","",""
"622.2000000476837","i","choice","right","i","practice","74","85290","0.0-4.0-8.8","true","9","3.05","","",""
"533.3999999761581","e","choice","left","e","practice","82","88113","0.0-4.0-8.9","true","10","3.05","","",""
"688.7999999523163","i","choice","right","i","practice","90","91093","0.0-4.0-8.10","true","11","2.8499999999999996","","",""
"566.5","i","choice","left","e","practice","98","93946","0.0-4.0-8.11","false","12","2.8499999999999996","","",""
"406.8000000715256","e","choice","right","i","practice","106","96628","0.0-4.0-8.12","false","13","2.9499999999999997","","",""
"448.39999997615814","i","choice","left","e","practice","114","99356","0.0-4.0-8.13","false","14","3.05","","",""
"559.6000000238419","e","choice","right","i","practice","122","102210","0.0-4.0-8.14","false","15","3.15","","",""
"725","e","choice","left","e","practice","130","105225","0.0-4.0-8.15","true","16","3.25","","",""
"525.2999999523163","i","choice","left","e","practice","138","108036","0.0-4.0-8.16","false","17","3.25","","",""
"438.7000000476837","i","choice","right","i","practice","146","110770","0.0-4.0-8.17","true","18","3.35","","",""
"364.2999999523163","e","choice","left","e","practice","154","113436","0.0-4.0-8.18","true","19","3.35","","",""
"544.6000000238419","i","choice","right","i","practice","162","116261","0.0-4.0-8.19","true","20","3.25","","",""
"376.2999999523163","i","choice","right","i","practice","170","118927","0.0-4.0-8.20","true","21","3.25","","",""
"439.60000002384186","i","choice","left","e","practice","178","121658","0.0-4.0-8.21","false","22","3.15","","",""
"356","i","choice","right","i","practice","186","124305","0.0-4.0-8.22","true","23","3.25","","",""
"517.6000000238419","e","choice","left","e","practice","194","127116","0.0-4.0-8.23","true","24","3.25","","",""
"613.1000000238419","e","choice","left","e","practice","202","130017","0.0-4.0-8.24","true","25","3.15","","",""
"345","i","choice","right","i","practice","210","132650","0.0-4.0-8.25","true","26","3.15","","",""
"352.6999999284744","i","choice","right","i","experimental","221","158872","0.0-4.0-8.26","true","27","3.05","","",""
"8249.100000023842","6","confid","","","html-slider-response","223","167625","0.0-4.0-10.26-0.26","","","","Rate your confidence","1",""
"1842.2999999523163","i","choice","left","e","experimental","230","171250","0.0-4.0-8.27","false","28","3.05","","",""
"2257.7999999523163","6","confid","","","html-slider-response","232","174010","0.0-4.0-10.27-0.27","","","","Rate your confidence","1",""
"915.8999999761581","e","choice","left","e","experimental","239","176718","0.0-4.0-8.28","true","29","3.15","","",""
"2808.100000023842","4","confid","","","html-slider-response","241","180032","0.0-4.0-10.28-0.28","","","","Rate your confidence","1",""
"734.2999999523163","i","choice","right","i","experimental","248","182563","0.0-4.0-8.29","true","30","3.15","","",""
"2269.1999999284744","5","confid","","","html-slider-response","250","185336","0.0-4.0-10.29-0.29","","","","Rate your confidence","1",""
"507.1999999284744","i","choice","right","i","experimental","257","187617","0.0-4.0-8.30","true","31","3.05","","",""
"2633.0999999046326","5","confid","","","html-slider-response","259","190755","0.0-4.0-10.30-0.30","","","","Rate your confidence","1",""
"716.8999999761581","e","choice","left","e","experimental","266","193252","0.0-4.0-8.31","true","32","3.05","","",""
"3220.399999976158","5","confid","","","html-slider-response","268","196975","0.0-4.0-10.31-0.31","","","","Rate your confidence","1",""
"584","i","choice","right","i","experimental","275","199342","0.0-4.0-8.32","true","33","2.9499999999999997","","",""
"2662.6999999284744","5","confid","","","html-slider-response","277","202507","0.0-4.0-10.32-0.32","","","","Rate your confidence","1",""
"625.6999999284744","e","choice","left","e","experimental","284","204926","0.0-4.0-8.33","true","34","2.9499999999999997","","",""
"2705.399999976158","5","confid","","","html-slider-response","286","208137","0.0-4.0-10.33-0.33","","","","Rate your confidence","1",""
"830.7000000476837","i","choice","right","i","experimental","293","210745","0.0-4.0-8.34","true","35","2.8499999999999996","","",""
"2375.5999999046326","5","confid","","","html-slider-response","295","213626","0.0-4.0-10.34-0.34","","","","Rate your confidence","1",""
