"rt","response","task","target_side","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct","trial_number","n_dots","stimulus","slider_start","participant"
"2244.100000143051","e","choice","right","i","practice","10","103792","0.0-4.0-8.0","false","1","4.25","","",""
"764.1999998092651","e","choice","left","e","practice","18","106845","0.0-4.0-8.1","true","2","4.65","","",""
"972.5","e","choice","left","e","practice","26","110104","0.0-4.0-8.2","true","3","4.65","","",""
"629.1000001430511","i","choice","right","i","practice","34","113033","0.0-4.0-8.3","true","4","4.25","","",""
"3736.2000000476837","i","choice","right","i","practice","42","119071","0.0-4.0-8.4","true","5","4.25","","",""
"1066.0999999046326","i","choice","left","e","practice","50","122440","0.0-4.0-8.5","false","6","3.85","","",""
"1212.5","i","choice","right","i","practice","58","125933","0.0-4.0-8.6","true","7","4.05","","",""
"990.6999998092651","e","choice","left","e","practice","66","129214","0.0-4.0-8.7","true","8","4.05","","",""
"780.9000000953674","i","choice","left","e","practice","74","132292","0.0-4.0-8.8","false","9","3.8499999999999996","","",""
"208.40000009536743","i","choice","right","i","practice","82","134800","0.0-4.0-8.9","true","10","4.05","","",""
"358.2000000476837","i","choice","right","i","practice","90","137446","0.0-4.0-8.10","true","11","4.05","","",""
"799.9000000953674","i","choice","left","e","practice","98","140528","0.0-4.0-8.11","false","12","3.9499999999999997","","",""
"575","e","choice","left","e","practice","106","143392","0.0-4.0-8.12","true","13","4.05","","",""
"457.7000000476837","i","choice","right","i","practice","114","146152","0.0-4.0-8.13","true","14","4.05","","",""
"98.20000004768372","i","choice","right","i","practice","122","148547","0.0-4.0-8.14","true","15","3.9499999999999997","","",""
"224.89999985694885","i","choice","left","e","practice","130","151067","0.0-4.0-8.15","false","16","3.9499999999999997","","",""
"1126.8000001907349","i","choice","right","i","practice","138","154484","0.0-4.0-8.16","true","17","4.05","","",""
"288.2000000476837","e","choice","left","e","practice","146","157060","0.0-4.0-8.17","true","18","4.05","","",""
"596.2000000476837","i","choice","right","i","practice","154","159956","0.0-4.0-8.18","true","19","3.9499999999999997","","",""
"400.7999999523163","i","choice","left","e","practice","162","162655","0.0-4.0-8.19","false","20","3.9499999999999997","","",""
"12.599999904632568","e","choice","left","e","practice","170","164970","0.0-4.0-8.20","true","21","4.05","","",""
"380.2999999523163","i","choice","right","i","practice","178","167640","0.0-4.0-8.21","true","22","4.05","","",""
"1071.2999999523163","i","choice","right","i","practice","186","170995","0.0-4.0-8.22","true","23","3.9499999999999997","","",""
"591.2000000476837","e","choice","left","e","practice","194","173883","0.0-4.0-8.23","true","24","3.9499999999999997","","",""
"258.59999990463257","i","choice","right","i","practice","202","176444","0.0-4.0-8.24","true","25","3.8499999999999996","","",""
"532.2999999523163","e","choice","left","e","practice","210","179264","0.0-4.0-8.25","true","26","3.8499999999999996","","",""
"612.7000000476837","e","choice","right","i","experimental","221","213814","0.0-4.0-8.26","false","27","3.7499999999999996","","",""
"5346.600000143051","3","confid","","","html-slider-response","223","219665","0.0-4.0-10.26-0.26","","","","Rate your confidence","1",""
"2965.100000143051","i","choice","left","e","experimental","230","224420","0.0-4.0-8.27","false","28","3.8499999999999996","","",""
"3075","5","confid","","","html-slider-response","232","227998","0.0-4.0-10.27-0.27","","","","Rate your confidence","1",""
"970.2999999523163","i","choice","right","i","experimental","239","230753","0.0-4.0-8.28","true","29","3.9499999999999997","","",""
"2081.2999999523163","5","confid","","","html-slider-response","241","233338","0.0-4.0-10.28-0.28","","","","Rate your confidence","1",""
"1480.1999998092651","e","choice","left","e","experimental","248","236601","0.0-4.0-8.29","true","30","3.9499999999999997","","",""
"1868","5","confid","","","html-slider-response","250","238972","0.0-4.0-10.29-0.29","","","","Rate your confidence","1",""
"771.0999999046326","i","choice","right","i","experimental","257","241544","0.0-4.0-8.30","true","31","3.8499999999999996","","",""
"2848.4000000953674","5","confid","","","html-slider-response","259","244895","0.0-4.0-10.30-0.30","","","","Rate your confidence","1",""
"1266","e","choice","left","e","experimental","266","247959","0.0-4.0-8.31","true","32","3.8499999999999996","","",""
"3597.7999999523163","3","confid","","","html-slider-response","268","252060","0.0-4.0-10.31-0.31","","","","Rate your confidence","1",""
"934.6000001430511","i","choice","right","i","experimental","275","254797","0.0-4.0-8.32","true","33","3.7499999999999996","","",""
"1738.1999998092651","5","confid","","","html-slider-response","277","257039","0.0-4.0-10.32-0.32","","","","Rate your confidence","1",""
"1153.6000001430511","i","choice","left","e","experimental","284","259971","0.0-4.0-8.33","false","34","3.7499999999999996","","",""
"1551.7999999523163","4","confid","","","html-slider-response","286","262025","0.0-4.0-10.33-0.33","","","","Rate your confidence","1",""
"789.3999998569489","i","choice","right","i","experimental","293","264599","0.0-4.0-8.34","true","35","3.8499999999999996","","",""
"3750.7999999523163","5","confid","","","html-slider-response","295","268866","0.0-4.0-10.34-0.34","","","","Rate your confidence","1",""
"1687.5","i","choice","left","e","experimental","302","272339","0.0-4.0-8.35","false","36","3.8499999999999996","","",""
"4181.5","1","confid","","","html-slider-response","304","277025","0.0-4.0-10.35-0.35","","","","Rate your confidence","1",""
"2186.0999999046326","i","choice","right","i","experimental","311","281014","0.0-4.0-8.36","true","37","3.9499999999999997","","",""
"3176.5","3","confid","","","html-slider-response","313","284695","0.0-4.0-10.36-0.36","","","","Rate your confidence","1",""
