"rt","response","task","target_side","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct","trial_number","n_dots","stimulus","slider_start","participant"
"1989.0999999940395","e","choice","right","i","practice","10","98403","0.0-4.0-8.0","false","1","4.25","","",""
"912.1000000238419","e","choice","left","e","practice","18","101616","0.0-4.0-8.1","true","2","4.65","","",""
"213.40000000596046","i","choice","right","i","practice","26","104130","0.0-4.0-8.2","true","3","4.65","","",""
"869.5999999940395","e","choice","left","e","practice","34","107288","0.0-4.0-8.3","true","4","4.25","","",""
"74.30000001192093","e","choice","left","e","practice","42","109654","0.0-4.0-8.4","true","5","4.25","","",""
"562","i","choice","right","i","practice","50","112518","0.0-4.0-8.5","true","6","3.85","","",""
"392.30000001192093","i","choice","left","e","practice","58","115210","0.0-4.0-8.6","false","7","3.85","","",""
"587.4000000059605","i","choice","right","i","practice","66","118087","0.0-4.0-8.7","true","8","4.05","","",""
"672","e","choice","left","e","practice","74","121054","0.0-4.0-8.8","true","9","4.05","","",""
"409.89999997615814","e","choice","right","i","practice","82","123760","0.0-4.0-8.9","false","10","3.8499999999999996","","",""
"1568","i","choice","left","e","practice","90","127622","0.0-4.0-8.10","false","11","4.05","","",""
"633.5999999940395","i","choice","right","i","practice","98","130549","0.0-4.0-8.11","true","12","4.1499999999999995","","",""
"872.4000000059605","i","choice","right","i","practice","106","133723","0.0-4.0-8.12","true","13","4.1499999999999995","","",""
"578.5999999940395","i","choice","left","e","practice","114","136597","0.0-4.0-8.13","false","14","4.05","","",""
"302.19999998807907","e","choice","right","i","practice","122","139188","0.0-4.0-8.14","false","15","4.1499999999999995","","",""
"893.0999999940395","e","choice","left","e","practice","130","142376","0.0-4.0-8.15","true","16","4.249999999999999","","",""
"570.5","e","choice","left","e","practice","138","145239","0.0-4.0-8.16","true","17","4.249999999999999","","",""
"497","i","choice","right","i","practice","146","148027","0.0-4.0-8.17","true","18","4.1499999999999995","","",""
"239.19999998807907","i","choice","right","i","practice","154","150555","0.0-4.0-8.18","true","19","4.1499999999999995","","",""
"6.399999976158142","e","choice","left","e","practice","162","152863","0.0-4.0-8.19","true","20","4.05","","",""
"168.69999998807907","e","choice","left","e","practice","170","155325","0.0-4.0-8.20","true","21","4.05","","",""
"5.799999982118607","i","choice","right","i","practice","178","157621","0.0-4.0-8.21","true","22","3.9499999999999997","","",""
"7.4000000059604645","i","choice","right","i","practice","186","159934","0.0-4.0-8.22","true","23","3.9499999999999997","","",""
"791.7999999821186","i","choice","left","e","practice","194","163010","0.0-4.0-8.23","false","24","3.8499999999999996","","",""
"723","e","choice","left","e","practice","202","166034","0.0-4.0-8.24","true","25","3.9499999999999997","","",""
"112.40000000596046","i","choice","right","i","practice","210","168443","0.0-4.0-8.25","true","26","3.9499999999999997","","",""
"724.4000000059605","i","choice","right","i","experimental","221","223420","0.0-4.0-8.26","true","27","3.8499999999999996","","",""
"5444.800000011921","4","confid","","","html-slider-response","223","229369","0.0-4.0-10.26-0.26","","","","Rate your confidence","1",""
"107.30000001192093","e","choice","left","e","experimental","230","231275","0.0-4.0-8.27","true","28","3.8499999999999996","","",""
"3088.5999999940395","4","confid","","","html-slider-response","232","234869","0.0-4.0-10.27-0.27","","","","Rate your confidence","1",""
"811.4000000059605","e","choice","left","e","experimental","239","237470","0.0-4.0-8.28","true","29","3.7499999999999996","","",""
"2427.800000011921","4","confid","","","html-slider-response","241","240403","0.0-4.0-10.28-0.28","","","","Rate your confidence","1",""
"65","i","choice","right","i","experimental","248","242263","0.0-4.0-8.29","true","30","3.7499999999999996","","",""
"3435","4","confid","","","html-slider-response","250","246202","0.0-4.0-10.29-0.29","","","","Rate your confidence","1",""
"48.400000005960464","i","choice","right","i","experimental","257","248047","0.0-4.0-8.30","true","31","3.6499999999999995","","",""
"3984.800000011921","4","confid","","","html-slider-response","259","252536","0.0-4.0-10.30-0.30","","","","Rate your confidence","1",""
"53.19999998807907","e","choice","left","e","experimental","266","254377","0.0-4.0-8.31","true","32","3.6499999999999995","","",""
"3162.5999999940395","4","confid","","","html-slider-response","268","258052","0.0-4.0-10.31-0.31","","","","Rate your confidence","1",""
