"rt","response","task","target_side","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct","trial_number","n_dots","stimulus","slider_start","participant"
"350.5","i","choice","right","i","practice","10","10287","0.0-4.0-8.0","true","1","4.25","","",""
"316","e","choice","left","e","practice","18","12906","0.0-4.0-8.1","true","2","4.25","","",""
"281.1000000014901","e","choice","left","e","practice","26","15489","0.0-4.0-8.2","true","3","3.85","","",""
"296.79999999701977","i","choice","right","i","practice","34","18072","0.0-4.0-8.3","true","4","3.85","","",""
"280.5","i","choice","right","i","practice","42","20648","0.0-4.0-8.4","true","5","3.45","","",""
"186.10000000149012","e","choice","left","e","practice","50","23131","0.0-4.0-8.5","true","6","3.45","","",""
"322.5","i","choice","right","i","practice","58","25757","0.0-4.0-8.6","true","7","3.25","","",""
"322.69999999552965","e","choice","left","e","practice","66","28373","0.0-4.0-8.7","true","8","3.25","","",""
"389.8999999985099","e","choice","left","e","practice","74","31064","0.0-4.0-8.8","true","9","3.05","","",""
"348.79999999701977","i","choice","right","i","practice","82","33707","0.0-4.0-8.9","true","10","3.05","","",""
"370.70000000298023","i","choice","left","e","practice","90","36384","0.0-4.0-8.10","false","11","2.8499999999999996","","",""
"88.5","i","choice","right","i","practice","98","38768","0.0-4.0-8.11","true","12","2.9499999999999997","","",""
"368.80000000447035","e","choice","left","e","practice","106","41434","0.0-4.0-8.12","true","13","2.9499999999999997","","",""
"468.5","i","choice","right","i","practice","114","44194","0.0-4.0-8.13","true","14","2.8499999999999996","","",""
"275.6000000014901","i","choice","right","i","practice","122","46772","0.0-4.0-8.14","true","15","2.8499999999999996","","",""
"55.69999999552965","e","choice","left","e","practice","130","49113","0.0-4.0-8.15","true","16","2.7499999999999996","","",""
"273.1000000014901","e","choice","left","e","practice","138","51683","0.0-4.0-8.16","true","17","2.7499999999999996","","",""
"304.20000000298023","i","choice","right","i","practice","146","54288","0.0-4.0-8.17","true","18","2.6499999999999995","","",""
"419.69999999552965","e","choice","right","i","practice","154","57000","0.0-4.0-8.18","false","19","2.6499999999999995","","",""
"275.20000000298023","i","choice","left","e","practice","162","59567","0.0-4.0-8.19","false","20","2.7499999999999996","","",""
"432.8999999985099","e","choice","left","e","practice","170","62297","0.0-4.0-8.20","true","21","2.8499999999999996","","",""
"308.70000000298023","i","choice","right","i","practice","178","64897","0.0-4.0-8.21","true","22","2.8499999999999996","","",""
"295.5","i","choice","left","e","practice","186","67494","0.0-4.0-8.22","false","23","2.7499999999999996","","",""
"269.70000000298023","i","choice","right","i","practice","194","70051","0.0-4.0-8.23","true","24","2.8499999999999996","","",""
"294.19999999552965","i","choice","right","i","practice","202","72646","0.0-4.0-8.24","true","25","2.8499999999999996","","",""
"496.19999999552965","i","choice","left","e","practice","210","75444","0.0-4.0-8.25","false","26","2.7499999999999996","","",""
"110.90000000596046","e","choice","left","e","experimental","221","107267","0.0-4.0-8.26","true","27","2.8499999999999996","","",""
"2945.6999999955297","3","confid","","","html-slider-response","223","110717","0.0-4.0-10.26-0.26","","","","Rate your confidence","1",""
"300.6000000014901","e","choice","right","i","experimental","230","112819","0.0-4.0-8.27","false","28","2.8499999999999996","","",""
"6717.89999999851","2","confid","","","html-slider-response","232","120040","0.0-4.0-10.27-0.27","","","","Rate your confidence","1",""
