"rt","response","task","target_side","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct","trial_number","n_dots","stimulus","slider_start","participant"
"484.10000002384186","e","choice","right","i","practice","10","33724","0.0-4.0-8.0","false","1","4.25","","",""
"382","e","choice","left","e","practice","18","36419","0.0-4.0-8.1","true","2","4.65","","",""
"304.7000000178814","i","choice","right","i","practice","26","39017","0.0-4.0-8.2","true","3","4.65","","",""
"250.89999997615814","e","choice","left","e","practice","34","41570","0.0-4.0-8.3","true","4","4.25","","",""
"291.5","e","choice","left","e","practice","42","44149","0.0-4.0-8.4","true","5","4.25","","",""
"301.2999999821186","i","choice","right","i","practice","50","46752","0.0-4.0-8.5","true","6","3.85","","",""
"309.69999998807907","e","choice","left","e","practice","58","49364","0.0-4.0-8.6","true","7","3.85","","",""
"259.5","i","choice","right","i","practice","66","51912","0.0-4.0-8.7","true","8","3.65","","",""
"338.59999999403954","e","choice","left","e","practice","74","54541","0.0-4.0-8.8","true","9","3.65","","",""
"328.39999997615814","i","choice","right","i","practice","82","57154","0.0-4.0-8.9","true","10","3.4499999999999997","","",""
"230.40000000596046","e","choice","left","e","practice","90","59686","0.0-4.0-8.10","true","11","3.4499999999999997","","",""
"277.2999999821186","i","choice","right","i","practice","98","62270","0.0-4.0-8.11","true","12","3.3499999999999996","","",""
"246.2999999821186","i","choice","right","i","practice","106","64807","0.0-4.0-8.12","true","13","3.3499999999999996","","",""
"261.5","e","choice","left","e","practice","114","67356","0.0-4.0-8.13","true","14","3.2499999999999996","","",""
"340","i","choice","right","i","practice","122","69983","0.0-4.0-8.14","true","15","3.2499999999999996","","",""
"221.10000002384186","e","choice","left","e","practice","130","72506","0.0-4.0-8.15","true","16","3.1499999999999995","","",""
"314.7000000178814","i","choice","right","i","practice","138","75107","0.0-4.0-8.16","true","17","3.1499999999999995","","",""
"296.7999999821186","e","choice","left","e","practice","146","77690","0.0-4.0-8.17","true","18","3.0499999999999994","","",""
"260.5","e","choice","right","i","practice","154","80260","0.0-4.0-8.18","false","19","3.0499999999999994","","",""
"250.7999999821186","e","choice","left","e","practice","162","82799","0.0-4.0-8.19","true","20","3.1499999999999995","","",""
"267.40000000596046","e","choice","right","i","practice","170","85352","0.0-4.0-8.20","false","21","3.1499999999999995","","",""
"247.90000000596046","e","choice","left","e","practice","178","87904","0.0-4.0-8.21","true","22","3.2499999999999996","","",""
"211.7999999821186","i","choice","right","i","practice","186","90423","0.0-4.0-8.22","true","23","3.2499999999999996","","",""
"183","e","choice","left","e","practice","194","92895","0.0-4.0-8.23","true","24","3.1499999999999995","","",""
"229","e","choice","left","e","practice","202","95409","0.0-4.0-8.24","true","25","3.1499999999999995","","",""
"253.40000000596046","i","choice","right","i","practice","210","97947","0.0-4.0-8.25","true","26","3.0499999999999994","","",""
"258.2999999821186","e","choice","left","e","experimental","221","118978","0.0-4.0-8.26","true","27","3.0499999999999994","","",""
"4296.800000011921","6","confid","","","html-slider-response","223","123778","0.0-4.0-10.26-0.26","","","","Rate your confidence","1",""
"866.7999999821186","e","choice","right","i","experimental","230","126431","0.0-4.0-8.27","false","28","2.9499999999999993","","",""
"2977.399999976158","1","confid","","","html-slider-response","232","129912","0.0-4.0-10.27-0.27","","","","Rate your confidence","1",""
"286","e","choice","left","e","experimental","239","132002","0.0-4.0-8.28","true","29","3.0499999999999994","","",""
"1606.5","4","confid","","","html-slider-response","241","134112","0.0-4.0-10.28-0.28","","","","Rate your confidence","1",""
"597.9000000059605","i","choice","right","i","experimental","248","136518","0.0-4.0-8.29","true","30","3.0499999999999994","","",""
"3125.0999999940395","3","confid","","","html-slider-response","250","140146","0.0-4.0-10.29-0.29","","","","Rate your confidence","1",""
"256.40000000596046","e","choice","right","i","experimental","257","142185","0.0-4.0-8.30","false","31","2.9499999999999993","","",""
"1957.2000000178814","4","confid","","","html-slider-response","259","144647","0.0-4.0-10.30-0.30","","","","Rate your confidence","1",""
"278.10000002384186","e","choice","left","e","experimental","266","146709","0.0-4.0-8.31","true","32","3.0499999999999994","","",""
"3352.0999999940395","3","confid","","","html-slider-response","268","150564","0.0-4.0-10.31-0.31","","","","Rate your confidence","1",""
"102","e","choice","left","e","experimental","275","152466","0.0-4.0-8.32","true","33","3.0499999999999994","","",""
"8048","3","confid","","","html-slider-response","277","161018","0.0-4.0-10.32-0.32","","","","Rate your confidence","1",""
"369.69999998807907","i","choice","right","i","experimental","284","163190","0.0-4.0-8.33","true","34","2.9499999999999993","","",""
"2171.5999999940395","4","confid","","","html-slider-response","286","165865","0.0-4.0-10.33-0.33","","","","Rate your confidence","1",""
"258.7000000178814","e","choice","left","e","experimental","293","167922","0.0-4.0-8.34","true","35","2.9499999999999993","","",""
"3792.800000011921","4","confid","","","html-slider-response","295","172218","0.0-4.0-10.34-0.34","","","","Rate your confidence","1",""
"326.5","i","choice","right","i","experimental","302","174348","0.0-4.0-8.35","true","36","2.849999999999999","","",""
"1794.9000000059605","4","confid","","","html-slider-response","304","176649","0.0-4.0-10.35-0.35","","","","Rate your confidence","1",""
