"rt","response","task","target_side","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct","trial_number","n_dots","stimulus","slider_start","participant"
"11017","e","choice","right","i","practice","10","68528","0.0-4.0-8.0","false","1","4.25","","",""
"3447.999999999971","e","choice","left","e","practice","18","74289","0.0-4.0-8.1","true","2","4.65","","",""
"2272","e","choice","left","e","practice","26","78856","0.0-4.0-8.2","true","3","4.65","","",""
"2937","i","choice","right","i","practice","34","84083","0.0-4.0-8.3","true","4","4.25","","",""
"1374","i","choice","right","i","practice","42","87754","0.0-4.0-8.4","true","5","4.25","","",""
"1513","i","choice","left","e","practice","50","91563","0.0-4.0-8.5","false","6","3.85","","",""
"1402","e","choice","left","e","practice","58","95254","0.0-4.0-8.6","true","7","4.05","","",""
"1135","i","choice","right","i","practice","66","98682","0.0-4.0-8.7","true","8","4.05","","",""
"1192","i","choice","right","i","practice","74","102163","0.0-4.0-8.8","true","9","3.8499999999999996","","",""
"1088.999999999971","e","choice","left","e","practice","82","105543","0.0-4.0-8.9","true","10","3.8499999999999996","","",""
"1537","i","choice","right","i","practice","90","109369","0.0-4.0-8.10","true","11","3.6499999999999995","","",""
"1209","e","choice","left","e","practice","98","112875","0.0-4.0-8.11","true","12","3.6499999999999995","","",""
"828","i","choice","right","i","practice","106","115991","0.0-4.0-8.12","true","13","3.5499999999999994","","",""
"889","i","choice","left","e","practice","114","119170","0.0-4.0-8.13","false","14","3.5499999999999994","","",""
"546.0000000000291","e","choice","left","e","practice","122","122008","0.0-4.0-8.14","true","15","3.6499999999999995","","",""
"982","i","choice","right","i","practice","130","125280","0.0-4.0-8.15","true","16","3.6499999999999995","","",""
"602.9999999999709","i","choice","right","i","practice","138","128170","0.0-4.0-8.16","true","17","3.5499999999999994","","",""
"895","i","choice","left","e","practice","146","131360","0.0-4.0-8.17","false","18","3.5499999999999994","","",""
"853","i","choice","right","i","practice","154","134500","0.0-4.0-8.18","true","19","3.6499999999999995","","",""
"718","e","choice","left","e","practice","162","137507","0.0-4.0-8.19","true","20","3.6499999999999995","","",""
"846","i","choice","left","e","practice","170","140643","0.0-4.0-8.20","false","21","3.5499999999999994","","",""
"601","i","choice","right","i","practice","178","143536","0.0-4.0-8.21","true","22","3.6499999999999995","","",""
"780","e","choice","left","e","practice","186","146613","0.0-4.0-8.22","true","23","3.6499999999999995","","",""
"759.0000000000291","i","choice","right","i","practice","194","149663","0.0-4.0-8.23","true","24","3.5499999999999994","","",""
"860.9999999999709","i","choice","right","i","practice","202","152815","0.0-4.0-8.24","true","25","3.5499999999999994","","",""
"900.0000000000291","e","choice","left","e","practice","210","156015","0.0-4.0-8.25","true","26","3.4499999999999993","","",""
"1961.999999999971","i","choice","right","i","experimental","221","196388","0.0-4.0-8.26","true","27","3.4499999999999993","","",""
"3803","3","confid","","","html-slider-response","223","200698","0.0-4.0-10.26-0.26","","","","Rate your confidence","1",""
"875","i","choice","left","e","experimental","230","203362","0.0-4.0-8.27","false","28","3.349999999999999","","",""
"2668","3","confid","","","html-slider-response","232","206537","0.0-4.0-10.27-0.27","","","","Rate your confidence","1",""
"836.9999999999418","e","choice","left","e","experimental","239","209163","0.0-4.0-8.28","true","29","3.4499999999999993","","",""
"3288","3","confid","","","html-slider-response","241","212957","0.0-4.0-10.28-0.28","","","","Rate your confidence","1",""
"757","i","choice","right","i","experimental","248","215504","0.0-4.0-8.29","true","30","3.4499999999999993","","",""
"2609","3","confid","","","html-slider-response","250","218620","0.0-4.0-10.29-0.29","","","","Rate your confidence","1",""
"1068.0000000000582","i","choice","right","i","experimental","257","221475","0.0-4.0-8.30","true","31","3.349999999999999","","",""
"2584","3","confid","","","html-slider-response","259","224565","0.0-4.0-10.30-0.30","","","","Rate your confidence","1",""
"855","e","choice","left","e","experimental","266","227210","0.0-4.0-8.31","true","32","3.349999999999999","","",""
"2460","3","confid","","","html-slider-response","268","230177","0.0-4.0-10.31-0.31","","","","Rate your confidence","1",""
"986","e","choice","left","e","experimental","275","232949","0.0-4.0-8.32","true","33","3.249999999999999","","",""
"1872.9999999999418","3","confid","","","html-slider-response","277","235331","0.0-4.0-10.32-0.32","","","","Rate your confidence","1",""
"944","i","choice","right","i","experimental","284","238066","0.0-4.0-8.33","true","34","3.249999999999999","","",""
"2203","3","confid","","","html-slider-response","286","240777","0.0-4.0-10.33-0.33","","","","Rate your confidence","1",""
"509","e","choice","right","i","experimental","293","243073","0.0-4.0-8.34","false","35","3.149999999999999","","",""
