"","X.1","X","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q2","Q6_First.Click","Q6_Last.Click","Q6_Page.Submit","Q6_Click.Count","Q1_1"
"20",20,20,"2022-02-13 15:15:21","2022-02-13 15:27:44","0","81.158.204.23","100","742","1","2022-02-13 15:27:45","R_120k2c2BujCmbkp","","","IY03Z5QLHXQ0FU1DQSK4","","50.9972991943359375","-0.1053009033203125","email","EN","1","724.27","724.27","726.532","1","75"
"21",21,21,"2022-02-13 19:58:57","2022-02-13 20:21:44","0","5.64.90.128","100","1367","1","2022-02-13 20:21:44","R_x0gUmG6vOneGJRT","","","019ZO1OP95P0KSTT2RMH","","50.834503173828125","-0.186004638671875","email","EN","1","218.447","453.353","769.88","3","55"
"22",22,22,"2022-02-16 07:45:23","2022-02-16 07:46:02","0","86.25.144.36","100","38","1","2022-02-16 07:46:02","R_22Q7YRQoUhq0w6m","","","3U8V3S02PO2GUYT9YYEG","","50.8428955078125","-0.1157989501953125","email","EN","1","1.666","21.952","21.979","10","51"
"23",23,23,"2022-02-16 12:17:30","2022-02-16 12:29:43","0","82.11.133.252","100","733","1","2022-02-16 12:29:43","R_2dVXucOnZEyHqmJ","","","MSBP0VETJOF8H2Q1LUT3","","50.800994873046875","-0.4380950927734375","email","EN","1","0.867","0.867","723.935","1","62"
"24",24,24,"2022-02-17 11:05:02","2022-02-17 11:05:29","0","37.60.109.183","100","26","1","2022-02-17 11:05:29","R_3ReZo0wKiDBP8ax","","","WULCB0AA6ZUQLW83YAYM","","50.8612060546875","-0.1194000244140625","email","EN","1","0.764","17.323","17.951","5","91"
"25",25,25,"2022-02-17 15:51:28","2022-02-17 15:59:48","0","31.205.9.47","100","500","1","2022-02-17 15:59:49","R_3e35YTlVVGhI9jE","","","VFUKFBRNIAZCP5SKBST9","","50.8007049560546875","-1.080596923828125","email","EN","1","0.48","409.232","413.358","4","45"
"26",26,26,"2022-02-20 09:25:28","2022-02-20 09:37:25","0","82.7.28.121","100","716","1","2022-02-20 09:37:27","R_udCCbuEDiolASGZ","","","QMTV5NMTKHHAMVAM1ITP","","50.8612060546875","-0.1194000244140625","anonymous","EN","2","6.824","266.794","695.634","4","62"
"27",27,27,"2022-02-22 14:11:24","2022-02-22 14:11:38","0","213.205.194.43","100","13","1","2022-02-22 14:11:38","R_2sWFxge5gdSjVDo","","","4EP92UZALTKV6WEGUR86","","51.387298583984375","-0.15960693359375","email","EN","1","0","0","0.553","0","87"
"28",28,28,"2022-02-23 14:57:14","2022-02-23 15:24:29","0","2.30.33.76","100","1635","1","2022-02-23 15:24:31","R_RRI4LET8sS9z5Qd","","","O1UHWNYL8QLAFU67GZAU","","50.834503173828125","-0.186004638671875","email","EN","2","8.801","220.579","263.801","4","40"
"29",29,29,"2022-02-23 16:12:49","2022-02-23 16:24:41","0","2.27.120.23","100","711","1","2022-02-23 16:24:43","R_1ojrQyGWn4vyI7o","","","K1L5W1LJD1JBXUMCCYQ0","","50.7519073486328125","-1.87060546875","email","EN","1","0.601","702.594","703.093","2","89"
"30",30,30,"2022-02-23 10:39:46","2022-02-23 18:42:15","0","139.184.223.240","100","28948","1","2022-02-23 18:42:16","R_1lyOQnUifyU2uID","","","GAZUQ1FK4KE83KC61ZK5","","50.8612060546875","-0.1194000244140625","email","EN","1","0","0","1359.085","0","79"
"31",31,31,"2022-02-24 09:50:11","2022-02-24 09:50:19","0","37.60.109.182","100","7","1","2022-02-24 09:50:19","R_2QMwEsnFQoXMjww","","","876G6MZ9L675UVSZLRHF","","50.8612060546875","-0.1194000244140625","anonymous","EN","1","0","0","1.091","0","94"
